id,name,date,region,X,Y,l,m,s
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,1,4,0.0283525862411401,0.0436127945746157,0.040233767703891
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,1,12,0.0405604837267785,0.0300145730123179,0.0348741314404743
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,1,14,0.0255463625530477,0.0423083076058737,0.0364464594966101
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,2,10,0.0369253651296984,0.0365646237823904,0.0376540667254477
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,2,15,0.0321889805246066,0.0316872180344841,0.0318129637162112
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,2,18,0.0325811620674878,0.0424062458963643,0.042327540315587
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,3,5,0.0365326916529115,0.032377820884826,0.0380502856115087
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,3,11,0.0325097472369292,0.0442558684909978,0.0408715452146577
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,3,16,0.0342765974545421,0.0394065376168995,0.0380825891494008
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,4,2,0.0346269457451833,0.0454272108621948,0.0418002087725222
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,4,8,0.024176155677003,0.0394612403602779,0.0321625972573308
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,4,10,0.0305760281292367,0.0396297625518813,0.0352021700241265
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,4,11,0.0306607967136968,0.0397310038604922,0.0375232222736322
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,4,12,0.037515116658353,0.0411938908384711,0.0393909883442845
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,4,14,0.0285299603305481,0.0392825932504124,0.0389611693369911
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,5,10,0.0309012068754087,0.0362272013307888,0.0389022261512213
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,5,20,0.0320226607819753,0.0435914140308591,0.0381443119536861
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,6,1,0.0296063569105062,0.034550502671119,0.0359265723533635
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,6,3,0.0302732133017379,0.0370033775294078,0.0348917959252698
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,6,4,0.0267410634332137,0.0323041645382659,0.0313938309076547
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,6,7,0.0311114433291327,0.0401976917503815,0.0418899033735734
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,6,12,0.0346174446282331,0.0376479718127487,0.0359745382055655
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,6,13,0.033835535956162,0.0400599576482691,0.0373707532830845
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,6,15,0.0300140137954319,0.0364284474096256,0.033239182307456
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,6,16,0.0293163160171466,0.0398499333450642,0.0379615841242145
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,7,2,0.0308050315727844,0.0427873446652903,0.0368593878535258
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,7,5,0.0295654046430457,0.0422282692063955,0.0415400958275657
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,7,16,0.027637258535679,0.0397782053999926,0.0370606349107944
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,8,4,0.0361644982714695,0.0431451368120359,0.0396148270820074
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,8,16,0.0319145077484982,0.0380688538496898,0.0354095668776015
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,8,18,0.029216123152902,0.0429020583188996,0.0407865817632976
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,8,19,0.0283722102005338,0.0362368459641261,0.0322149162681828
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,9,11,0.0304474867944749,0.0388080409070858,0.0355323372029208
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,9,17,0.0291595266436815,0.0393215053476458,0.0408083522468626
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,10,1,0.0324677129038018,0.0364313430592056,0.0376376860260097
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,10,4,0.033751780348355,0.0374531056643816,0.0347366387759707
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,10,6,0.0314156631108772,0.035321127213827,0.0382088075816479
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,10,7,0.0342706124178926,0.0293480701045916,0.0342911539805768
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,11,2,0.0315078436011039,0.0397442320976667,0.0357503981415574
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,11,4,0.0310343621097282,0.0349390656498005,0.0412529338112732
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,11,7,0.0338898121252766,0.0389990467391224,0.0427776689065122
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,11,8,0.0343875808979626,0.0357167688693794,0.0429170084143419
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,11,15,0.0284677387040331,0.0356954641029701,0.0327304626396501
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,11,16,0.028273968290295,0.0467736054373302,0.038585093771247
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,12,3,0.0305944453248459,0.0412695211477971,0.0382022932573908
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,12,4,0.0305439585332702,0.0363331771949056,0.0372492097183564
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,12,8,0.0330515528037028,0.0331648822047616,0.0327886305862053
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,12,11,0.0311152764205132,0.0351718314775434,0.0353305190537983
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,12,16,0.0302866852313472,0.0386154191237859,0.0388768596060215
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,13,5,0.03075375343847,0.0435504269153374,0.0385951329177016
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,13,7,0.0319104196928871,0.0328331500146203,0.0329138419115914
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,13,16,0.0272812231680038,0.0410700461375819,0.0338190282468983
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,13,17,0.0313283619093561,0.0440417625570648,0.0375158403821874
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,14,4,0.0263867215973357,0.0399657874318562,0.0334192521504597
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,14,6,0.0337696600718594,0.0446298806784908,0.0387045149860856
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,14,17,0.0267429307892236,0.0421163893906193,0.0392082786583147
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,15,1,0.033885409223753,0.0364204133844757,0.0342272719168772
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,15,7,0.0380863666718426,0.0402214317182332,0.0386677207582373
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,15,10,0.031102959175328,0.0374313159479889,0.0356571013150183
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,15,14,0.0280092204354434,0.0401973638200113,0.0357505969303379
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,15,17,0.030551862430675,0.0376742923756686,0.0352520725504407
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,15,18,0.0304020753066953,0.0344253991992737,0.0347905937447189
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,16,1,0.0316641930468446,0.0351283309884861,0.0322292144786526
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,16,9,0.0265059095831089,0.0402126216447896,0.041286060883326
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,16,19,0.0280577340306263,0.0431544889310402,0.0371693580744642
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,17,2,0.0361478132669691,0.0415881601058271,0.0443242822149452
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,17,9,0.0305264134178222,0.0328125652151379,0.0334622048088004
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,17,14,0.0326097071172097,0.040200424527607,0.0367843041854142
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,17,15,0.0368759487969042,0.0402861160298389,0.0379046865659122
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,18,2,0.0263998817429972,0.0317446363781313,0.0286013885544948
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,18,4,0.031125430947984,0.0386564615332485,0.0363764149736642
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,18,11,0.0298400008993464,0.0398426860229398,0.0371872377435299
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,18,15,0.0235492384045261,0.0324364388426706,0.0268457377225385
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,19,4,0.0296311958550707,0.0396873237362573,0.0346346623492673
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,19,8,0.0268086355968135,0.0388398489127813,0.0369546654986553
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,20,4,0.0288704772980689,0.0327543481218061,0.0303599580843009
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,20,5,0.0316702493007986,0.0330418681855036,0.0373471493521588
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,20,8,0.0247822458395051,0.0369329046277738,0.0398469214552532
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,20,9,0.0369498344596791,0.044134164968818,0.0403624645949369
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,20,14,0.0367957573403234,0.0388034287115852,0.0373993734478458
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,1,1,0.0382078202834216,0.0405363368550361,0.0331682126671691
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,1,6,0.0352442280665759,0.0315039331357407,0.027990653485003
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,1,8,0.0434691150949319,0.0274306882462276,0.0294747541236766
id01_20230115_rump_peakblue,id01,20230115,rump_peakblue,1,12,0.0338095929916895,0.0342145790495504,0.0277071718107066
