X,Y,Value
1,1,0.03242726555549773
1,2,0.03441337688327594
1,3,0.03584559560566819
1,4,0.03424436362126594
1,5,0.03556912145931536
1,6,0.0363139821337995
1,7,0.039813841871125966
1,8,0.03439833099225629
1,9,0.02564556045700656
1,10,0.029598912316832312
1,11,0.0353464201753473
1,12,0.03606024396797891
1,13,0.03447352952206593
1,14,0.030450297860875566
1,15,0.025740047323144305
1,16,0.03275901656751366
1,17,0.03186119438951956
1,18,0.029169174415052252
1,19,0.04324370841088098
1,20,0.03709326865893612
2,1,0.033914103146440965
2,2,0.033736676869734056
2,3,0.02756390298094909
2,4,0.03086268486622186
2,5,0.02810974700538786
2,6,0.0330686820929597
2,7,0.03613845354395948
2,8,0.029860481840080957
2,9,0.028167937337391244
2,10,0.03682660556067784
2,11,0.03523227139885493
2,12,0.03669594328442426
2,13,0.03525984552042176
2,14,0.03909851192953862
2,15,0.033548498716896705
2,16,0.030098391077126776
2,17,0.027395917536282906
2,18,0.03566342721396276
2,19,0.043083107250994485
2,20,0.035624255945352304
3,1,0.03410618632132531
3,2,0.030922312187608415
3,3,0.02725236927708412
3,4,0.034300385119606105
3,5,0.032877603050280556
3,6,0.03864656725142054
3,7,0.03456195555124038
3,8,0.024749848667120898
3,9,0.025627921299914862
3,10,0.03036941950015585
3,11,0.041126577028834786
3,12,0.03138926468962647
3,13,0.03415773490732131
3,14,0.038491921438199905
3,15,0.026291804700408865
3,16,0.030096879515161514
3,17,0.031953578539385345
3,18,0.0317273893636876
3,19,0.03333509928848739
3,20,0.03353402606223497
4,1,0.03671957327153634
4,2,0.03728536696351287
4,3,0.029647676730726134
4,4,0.0333993320736736
4,5,0.032670985489761696
4,6,0.03604491014194251
4,7,0.036338483083238275
4,8,0.03303101727826366
4,9,0.030745340133446052
4,10,0.034974925532711185
4,11,0.0219079223825389
4,12,0.03313359875931047
4,13,0.03505066783365649
4,14,0.029271676644612478
4,15,0.03553372399648413
4,16,0.023134128101004754
4,17,0.03562283194195987
4,18,0.03351989172524198
4,19,0.03294555764179986
4,20,0.04023631921546754
5,1,0.038282512641387906
5,2,0.03725328830136209
5,3,0.0372432575955898
5,4,0.032858790756267374
5,5,0.034801168371497125
5,6,0.04057457990775434
5,7,0.028166923922671408
5,8,0.03601155946268197
5,9,0.03307057125709427
5,10,0.03447693360126458
5,11,0.03032207853309748
5,12,0.03357487330324951
5,13,0.03547915284170206
5,14,0.0384206619578373
5,15,0.029490721024299508
5,16,0.027923327350829814
5,17,0.0333978501179906
5,18,0.032478230160522724
5,19,0.03642192312050754
5,20,0.036252519050632245
6,1,0.033079358843796036
6,2,0.038624119744535126
6,3,0.03901359887026188
6,4,0.03297603636091007
6,5,0.03135666014713841
6,6,0.03502360890670898
6,7,0.03696361814552523
6,8,0.03869429906527917
6,9,0.030753487263022416
6,10,0.0338395780950347
6,11,0.03778788288904648
6,12,0.037249972524462285
6,13,0.03518275452877791
6,14,0.03252926517204294
6,15,0.03535678903164098
6,16,0.035822817947333094
6,17,0.02637416241084168
6,18,0.030554916330200212
6,19,0.03282527204810055
6,20,0.03403374108577012
7,1,0.029877069842138157
7,2,0.03501626287686621
7,3,0.029768832909995477
7,4,0.03415988810874333
7,5,0.03803509637972054
7,6,0.032832740822835625
7,7,0.035705184699441776
7,8,0.03023982301646059
7,9,0.034885068894287476
7,10,0.036089398206821874
7,11,0.037536721548593034
7,12,0.0361171856000115
7,13,0.030844728941036268
7,14,0.036229830348882955
7,15,0.03397859051058876
7,16,0.024858312372929202
7,17,0.036376657675966054
7,18,0.02533663959381724
7,19,0.039728499490214036
7,20,0.03946859411295896
8,1,0.04266127202751117
8,2,0.03665939864193702
8,3,0.03572426213387939
8,4,0.03701642616271961
8,5,0.034987768348430114
8,6,0.03313632953650347
8,7,0.04409199284478159
8,8,0.03435029237464778
8,9,0.041543083736801434
8,10,0.03095374328836889
8,11,0.03247905151846996
8,12,0.03520140842627702
8,13,0.02639084573048865
8,14,0.033533021731274
8,15,0.037416470931416645
8,16,0.04192281297830579
8,17,0.029305647040779537
8,18,0.033841616514373736
8,19,0.039004087957611316
8,20,0.034670811457074985
9,1,0.035242216365998044
9,2,0.03489460669307138
9,3,0.0285464096276124
9,4,0.03373015556785939
9,5,0.030046578720076954
9,6,0.03265910821132188
9,7,0.031467226580124824
9,8,0.03649076354174192
9,9,0.03826327136544521
9,10,0.0342164790271497
9,11,0.03324462250944369
9,12,0.04045805008578175
9,13,0.03283107295384625
9,14,0.03937457438022395
