X,Y,Value
56,127,0.03164098238540371
2,184,0.021401637159854506
194,139,0.02586156914057747
89,52,0.03995856103460584
158,112,0.02419900434019165
146,76,0.03827753278682432
147,180,0.023498499020156927
145,19,0.03530141863135152
38,31,0.037580733515946735
47,6,0.028387036343551907
157,50,0.03002559896598846
73,79,0.02680178203316086
43,173,0.02878511987547295
118,137,0.025288043938726565
105,75,0.036182324221313455
2,141,0.03547348678291172
32,198,0.02343561014939615
174,64,0.028365804392368275
138,55,0.03066413931739165
88,184,0.030615267495036933
155,140,0.0334493847247337
172,85,0.03192801829899932
115,176,0.04472658277722621
65,65,0.04431944138326723
179,63,0.029978745945962507
126,142,0.020222667572401196
96,85,0.0396711645370147
195,15,0.022958694260749674
156,117,0.03083863750694793
106,17,0.02210248048222794
130,100,0.027394964724470262
97,163,0.025173009049513455
5,14,0.03232460806850701
128,94,0.026368218602587545
38,165,0.03014877803367796
16,138,0.028750548620925635
116,19,0.027313789376249863
8,34,0.019026678996858608
154,54,0.02942791605016522
116,46,0.02150110983105096
124,115,0.02487047185754071
144,5,0.032126283771971895
78,187,0.02274182047775271
51,183,0.04036273407470542
159,134,0.028536486272990852
35,38,0.03589056795939547
140,35,0.03697994336949836
120,190,0.0381086756691687
4,193,0.037083485206005025
81,97,0.027220540005672828
146,114,0.030565068021870485
116,164,0.024438146103365477
187,57,0.032749805980612036
29,189,0.026587462209937185
181,139,0.029908537132283336
122,91,0.033430417015559995
197,140,0.028366132445418128
128,140,0.02571429477308101
55,85,0.029420750279354414
57,184,0.0373710273244767
107,100,0.02659306939903735
42,174,0.030603919764692716
48,171,0.020389967068102127
35,171,0.036025746811431864
131,47,0.03261561440368939
187,61,0.03460855235466722
23,10,0.04356384811779494
136,71,0.03263698195407767
62,122,0.028866076830881895
19,164,0.033138248890573936
151,60,0.035782813467796215
85,7,0.034718524416198375
112,41,0.032327394319616225
3,133,0.03915946114588231
56,97,0.03901086669293914
135,18,0.038428387372910204
39,117,0.021169353604940738
182,133,0.03212774834803789
62,177,0.029691337189018906
102,28,0.029767429914374175
55,64,0.036114111856312914
145,145,0.03302189132487241
184,48,0.043581781847026185
51,162,0.031912041318769985
84,8,0.031044657609433042
125,185,0.034082606497985925
27,137,0.03533994618347295
117,24,0.034722406177569165
161,108,0.03174858480041634
137,16,0.027585908265784286
28,53,0.030883403506984163
156,181,0.03503016061171753
153,29,0.030800388935612533
27,125,0.0340724782951196
33,165,0.03593369546092168
155,165,0.03541397101221906
79,136,0.038791175352948466
14,200,0.029828319253522712
71,112,0.033794498988490365
161,131,0.0334961042400903
192,61,0.032051585264932986
119,163,0.03414795565920628
50,39,0.030890156837059125
127,71,0.03241291161505899
15,109,0.02830008349536428
131,43,0.025926186289082463
122,177,0.028025556509400057
173,94,0.03428039722865463
63,46,0.032074299226426205
122,121,0.03760734283923154
123,184,0.03451775588043752
148,184,0.027107727512003393
158,89,0.028354781227156126
67,80,0.03849554780943949
39,103,0.03121015668674995
150,131,0.03258052449228736
44,168,0.03270597985207011
174,185,0.034114137767612844
74,23,0.026637806375160552
74,186,0.027713934878566954
48,132,0.036303448289482135
65,104,0.03126310809553899
106,23,0.037393324951914046
50,15,0.02715340804092353
130,103,0.0301398181432094
61,20,0.029320963560942628
168,168,0.02903928657511004
42,115,0.03097465257685596
128,158,0.03368843058871238
168,169,0.03406499603013334
8,16,0.039608629336723836
124,100,0.020572209732353075
1,161,0.03625222313172338
31,161,0.03357537753387379
156,38,0.027897199287126143
33,122,0.04044493375996316
49,101,0.03398500003921209
122,97,0.030672238614892988
74,86,0.029631446766045347
189,134,0.02688942442005972
108,66,0.0342777921951202
57,130,0.03411725513859054
167,43,0.021821108478671795
29,142,0.03838705967824688
193,79,0.024448150655019214
152,19,0.025817655901564436
133,170,0.025521369152700653
59,186,0.030564122274448054
170,173,0.029122746417582574
149,167,0.03579790591010698
17,138,0.029474529577781204
103,154,0.03903801614614162
182,114,0.04881351917101312
7,131,0.01906871268188897
171,111,0.027666151253468874
7,44,0.02299159019164277
96,191,0.023789725882175705
7,3,0.03206302629595799
38,82,0.037597665327938255
142,170,0.023792106918030114
91,186,0.017466289081880353
101,58,0.035467643877104015
194,185,0.020986175798742977
84,175,0.03172051218224139
5,160,0.025057929263559237
196,197,0.03407803821932217
162,176,0.019936140423704694
168,9,0.03448887190905432
138,139,0.02669091542494295
79,68,0.02578299908154609
132,36,0.035772064580115254
62,156,0.024370422118314285
130,32,0.0337697510939139
200,16,0.03353608900697071
91,40,0.025917824497430884
180,101,0.028316337757780894
45,125,0.03334519412475461
3,118,0.02647254905519013
25,154,0.03836178721295022
71,22,0.030794209871315727
34,17,0.031233936773337904
91,156,0.037807430162226374
12,137,0.026326522833987554
55,137,0.035016570448767145
83,185,0.041005792450028944
163,3,0.033667944660981
155,8,0.030962671532320997
60,76,0.037330452273191976
71,102,0.02636489737194943
39,77,0.027499500078188487
197,171,0.02694407781654552
114,170,0.03107318175318518
173,195,0.029468447543458287
76,97,0.02949293439201371
51,79,0.039548603808423496
33,108,0.041458403891247164
181,160,0.018044513219243774
3,188,0.024340007791712484
160,103,0.03048007524557723
109,106,0.01966410502386845
186,78,0.04002403882617683
141,134,0.027730765241865206
61,35,0.028058138450431723
67,11,0.028737121832839135
96,189,0.020237490927523895
56,168,0.032127887024289564
78,61,0.021169382970414388
4,142,0.025939996853374787
42,120,0.022439410228349582
18,25,0.03458231613009739
126,70,0.03648796089488728
39,17,0.04507445004705178
100,110,0.031014986750238074
82,7,0.027619139300647477
144,12,0.02664565221837511
37,174,0.04195211207710957
152,127,0.022354627563522394
94,50,0.028687997207639385
156,65,0.026776548307252974
170,133,0.031947259911894996
146,61,0.02862978730728966
56,77,0.018645439493793763
185,65,0.02560582618516337
165,68,0.03477414298237705
176,34,0.022722007622331824
51,89,0.021211408057849677
5,176,0.041937303451464555
141,87,0.03744555738527883
45,39,0.025206144107509234
129,11,0.02420807313751037
149,146,0.03031351231322601
124,152,0.03310926787566207
43,139,0.03716679780939558
