X,Y,Value
151,172,0.02452262725707873
60,41,0.03484931164288379
29,42,0.033489154814781506
2,59,0.033735212296444515
13,15,0.03402048598116197
88,139,0.038086218059918006
108,187,0.0385623965379698
168,165,0.03493391654602348
13,136,0.03766466871041013
3,197,0.043692612697091446
23,115,0.037912977702210436
114,126,0.04230301787649571
31,5,0.045052734305496424
183,6,0.03267918854350506
56,166,0.048151390910950755
51,17,0.043297969411586965
181,21,0.037999969917951355
199,57,0.028158031491726142
11,139,0.02366899231778544
4,143,0.03800317764941132
196,171,0.03977734887758846
40,173,0.031100440392163413
53,42,0.03524851916108876
48,161,0.0272455461169937
124,160,0.02767376664007621
8,25,0.025584812866872406
74,88,0.03420820558792782
176,61,0.03638517719560057
87,185,0.03183719958427391
133,124,0.037145890190688285
49,102,0.028364130803701672
97,120,0.04209968339070094
69,57,0.03958607781982573
104,189,0.03783456257249422
47,90,0.03786634611208934
189,63,0.04029669265705656
144,200,0.034517939183687875
118,11,0.02874062189922627
124,158,0.022364954404768482
156,76,0.025212157841967217
82,77,0.03610692425815134
26,62,0.03784375694813052
104,140,0.030831568067046733
58,152,0.034884984947707705
16,4,0.038483637494538606
111,4,0.03714615997896467
39,200,0.027294886964202732
124,117,0.04098436190030984
28,134,0.03869964071288978
173,119,0.03423586600713482
97,55,0.03216493036864797
152,135,0.03668373077594292
28,33,0.02776013623539915
1,51,0.027071162803468322
147,180,0.03595334902006298
62,38,0.03896939744836568
154,153,0.03715971052880694
117,165,0.03701230266258529
45,154,0.0343937555035977
34,8,0.04819816757436861
119,163,0.04068017328839404
104,28,0.035945520760875684
108,116,0.028646864563400692
173,192,0.04301838202349573
59,178,0.03588468502403339
168,60,0.03653566058832901
84,76,0.033900612110049355
4,161,0.04078005834281089
149,17,0.034175919120550236
190,126,0.027873813626265197
200,174,0.029177456207580083
127,30,0.03890137418834677
117,161,0.03164212710835622
106,188,0.03988735070077555
127,193,0.02567072180487039
82,90,0.038173275464385766
72,98,0.03346973028737782
99,56,0.023969321089304437
22,13,0.03345278292040953
68,65,0.041206667573290945
57,169,0.03126716038327953
76,191,0.03989585041585501
40,10,0.040724207990109854
180,104,0.028255529969823792
187,167,0.026522446805373145
58,164,0.027941732153307735
86,140,0.029336710764558006
58,162,0.03548842230338175
121,143,0.037409926319869724
184,47,0.03024727973850355
7,56,0.042820594197384765
35,135,0.03893716056798721
155,181,0.034593657704800086
133,81,0.022454404848638906
28,3,0.03258634238499286
186,3,0.04307616798164018
137,33,0.04497386411854647
39,190,0.035056289411135616
63,19,0.035043254392868255
13,102,0.03166284822107289
16,45,0.03768504062414469
165,44,0.03087317074710247
93,82,0.03270344241640621
44,44,0.03801638107881363
156,199,0.035050117348740174
150,44,0.03337183433611265
104,73,0.04219543902035361
177,177,0.04855965161925198
197,111,0.044537931743653794
164,197,0.02483047096198971
53,24,0.03188016661355947
34,35,0.035725169758831624
159,56,0.027736285572839497
20,174,0.038043110258712945
62,118,0.02443709668220185
33,26,0.03664523436257945
118,24,0.04913131557072693
167,94,0.03335631515315169
87,34,0.037199504809247906
82,118,0.03200864586994699
45,144,0.03796223009328128
152,48,0.034032850410232594
18,128,0.03385155833091871
127,132,0.03587749719882619
117,8,0.0385561816791114
167,162,0.046024586120954614
67,192,0.0383193764819568
22,55,0.03566325271911719
95,128,0.03045056499201626
148,8,0.028489187671871884
138,13,0.028905467412441307
16,153,0.021367820767730715
5,108,0.04359296388890656
72,87,0.03210305080076997
15,28,0.03747357353244692
85,175,0.03838446732122665
35,5,0.03732701204381236
78,77,0.03535358026521367
109,82,0.03824414058060631
52,39,0.034387665453840185
47,139,0.0374423051866837
50,47,0.03893659770623169
130,13,0.03381876536957012
65,1,0.028544154106064396
180,31,0.024652460068595467
137,17,0.03132873011896697
67,80,0.03840420869578971
164,167,0.041114772996975205
110,188,0.02502693742836759
35,28,0.020898582417699263
20,150,0.03640532903040719
99,51,0.03652468299064186
179,87,0.03259074112959889
109,85,0.03649512423579261
131,16,0.026211951523448032
21,167,0.028612969166024068
151,118,0.038322224352671574
181,79,0.023225185063161652
97,167,0.047466505394307947
18,153,0.03069141706272569
131,30,0.03202410653774232
100,4,0.03903220493340608
11,115,0.03704708837634649
144,106,0.029721550927346928
20,25,0.03419080855957092
172,117,0.040324381533222355
157,84,0.03457182939149528
184,43,0.03759258280416595
32,67,0.039514942870245276
85,76,0.03750409676044019
187,6,0.03267949330767545
93,176,0.02666774147508197
45,33,0.043665551644880896
64,162,0.035661473307259904
190,46,0.03772351385374846
82,28,0.03585365601276604
45,186,0.0231535207745717
166,29,0.029898800417680817
39,115,0.029560982723878804
82,113,0.027450796585042906
94,75,0.03228665630202521
133,40,0.03855319440173104
42,29,0.03760918659420123
180,95,0.03402452102530336
179,133,0.03571620099896974
184,110,0.033865516277421674
119,39,0.03406407726763076
26,128,0.04205145438844399
38,136,0.030791500786725642
118,111,0.044686738303180595
66,10,0.04071053835928631
103,127,0.03982072385411418
51,6,0.030399185675330686
101,195,0.035546652465651404
171,166,0.028755879996088207
