X,Y,Value
1,1,0.03316821266716914
1,2,0.022741087574113614
1,3,0.021640140035226442
1,4,0.027595927269749264
1,5,0.02674930975800961
1,6,0.027990653485002976
1,7,0.023872236918016525
1,8,0.029474754123676564
1,9,0.020293701817845837
1,10,0.024788630186743238
1,11,0.02216757590976605
1,12,0.02770717181070661
1,13,0.02550416430424642
1,14,0.02942296958571842
1,15,0.03321814073456326
1,16,0.025546759385537812
1,17,0.022845670649844343
1,18,0.02169007035256306
1,19,0.023932001329715295
1,20,0.024705729913196365
2,1,0.03295134491752018
2,2,0.0204676990876868
2,3,0.020611267512538348
2,4,0.02335227049736676
2,5,0.027334375112631128
2,6,0.028268584697587505
2,7,0.021352398461670488
2,8,0.025492291684036227
2,9,0.02481256534704757
2,10,0.02976496314034094
2,11,0.029340906204646088
2,12,0.02373501448089979
2,13,0.025168112325285555
2,14,0.027595027712244046
2,15,0.01837016671225001
2,16,0.023743053396717693
2,17,0.0272836287946478
2,18,0.022891208641117402
2,19,0.02474446445324512
2,20,0.024900107116903047
3,1,0.022089524401372625
3,2,0.021006217913924312
3,3,0.024184668318645363
3,4,0.023596025967409534
3,5,0.02832051752128369
3,6,0.031103666108617565
3,7,0.024936447741171285
3,8,0.02657882522860406
3,9,0.024702476003014957
3,10,0.0273895766341624
3,11,0.025858119107753066
3,12,0.02593051926607871
3,13,0.029435797769101886
3,14,0.021034452661056056
3,15,0.030775593311139854
3,16,0.026380586907357194
3,17,0.025707425301486654
3,18,0.02274316985411556
3,19,0.024328626892307758
3,20,0.026478876476359648
4,1,0.016729280229044186
4,2,0.022578049463285503
4,3,0.027328103707861113
4,4,0.023806210113230777
4,5,0.021782027076700825
4,6,0.022441359134097914
4,7,0.025927133388294048
4,8,0.018444807719247842
4,9,0.0284690542209667
4,10,0.016308398560894083
4,11,0.02297077916937564
4,12,0.021835407342743928
4,13,0.019989736420444198
4,14,0.02067250789818606
4,15,0.025984446673060282
4,16,0.024505041133774354
4,17,0.023780726728826435
4,18,0.015701082156310452
4,19,0.019686854412654733
4,20,0.024458908808787063
5,1,0.021471996646585636
5,2,0.02179706153739384
5,3,0.029182300110628685
5,4,0.02568649065270724
5,5,0.020808758772082794
5,6,0.02310935319862902
5,7,0.023844523332434395
5,8,0.02226295653369746
5,9,0.02112792281665962
5,10,0.024776920930636298
5,11,0.027948916136716927
5,12,0.025891545272907057
