X,Y,Value
10,157,0.03390692655606287
152,30,0.02919992023799938
190,30,0.03480701686929559
41,157,0.03559004043268593
113,103,0.03427863858881674
60,80,0.034856851405365895
131,31,0.025437288035591175
47,20,0.04938528153357051
132,138,0.03489477571855917
21,185,0.03615856499180764
123,43,0.036541361205624394
105,70,0.03750862234178268
3,25,0.03082234710474304
36,16,0.03673108465437399
12,10,0.026414452890067497
114,33,0.03481158651201555
121,108,0.030687525101657485
113,79,0.04422478572204368
144,19,0.0423319743366333
44,121,0.03482826873425234
178,33,0.036970757235423174
109,11,0.03453005129750573
53,111,0.023035544888874798
26,38,0.025508876220814353
25,124,0.03030138842907464
172,16,0.04110219481380138
53,82,0.028849528083973973
43,185,0.03169015567754752
77,135,0.027682336660272453
66,65,0.04757039479633583
139,122,0.04147610628648031
153,1,0.0423378338070578
189,22,0.0379021227822988
122,54,0.037461418127758266
137,92,0.045295151712472136
57,157,0.040514089898450414
184,50,0.030963351092338703
120,106,0.03606081260099646
124,1,0.0427565887310883
47,138,0.039310627252695116
71,186,0.036878032327032274
188,70,0.037580790263450334
33,66,0.04248436649739508
56,157,0.031241993003173124
184,5,0.035106725075968175
59,36,0.04274094803195821
161,121,0.031716911866772085
195,11,0.03424954730372846
31,163,0.037700541442376535
181,67,0.045118724769393645
113,118,0.046882622010791526
87,17,0.042315151890695464
112,148,0.029203316605058267
135,29,0.04438512844805051
120,11,0.03649674066226815
90,69,0.03235478938893846
5,42,0.035162158031587024
25,184,0.037694036485179105
143,117,0.02779230155062111
134,50,0.03951515019601659
162,100,0.042163318691554465
137,1,0.030995206770304436
162,81,0.04099205901833345
165,79,0.030564602989935376
120,59,0.024859452664872102
117,64,0.04639826886123223
47,2,0.038301467745457556
24,66,0.036015367729439814
80,116,0.031558106005020556
16,25,0.03446492927600759
70,180,0.029622381772177055
155,6,0.04718751783589219
184,169,0.027600083286713605
100,46,0.03633327674821785
17,62,0.027902514931016288
94,49,0.037560175008826385
88,95,0.032899433638170154
39,119,0.03670117291832121
88,187,0.032969376731155284
124,100,0.03274526771458102
97,13,0.03229316196590888
75,102,0.03038950289967315
134,58,0.03619828761850339
6,180,0.029384627652975934
172,172,0.03461678646880454
52,91,0.03476861394387973
195,172,0.038570620836427316
73,12,0.030955637987932542
193,200,0.03819732689664894
10,3,0.039194016129254376
4,106,0.03243129413099695
9,35,0.03839677389208797
154,42,0.04224086155023708
130,36,0.033698534283750955
86,78,0.03191813584227261
186,166,0.03760473938936893
190,12,0.04208898832755817
116,127,0.04179400454042618
183,11,0.03577912265086213
40,116,0.044021398763918154
181,161,0.04181416397805515
136,32,0.0417952163722469
98,121,0.0472465106687973
49,109,0.049314769911225034
95,122,0.03505673235910924
48,192,0.042732384306056505
72,56,0.041752372190748385
122,153,0.030531580158278823
180,77,0.03169164973748776
14,85,0.04338520703635855
121,196,0.029291222475274846
80,49,0.02920880762472547
164,107,0.02691183775695066
40,91,0.04302667560775806
119,121,0.024543156630127932
61,90,0.04021829430890837
65,36,0.03925846228703181
18,151,0.039118001476643814
12,133,0.04041018409629606
19,102,0.04067447579664139
181,191,0.0351195383843271
114,134,0.04282398956663605
186,65,0.036225700244451264
199,132,0.031838986225077824
30,29,0.022853558851971247
126,57,0.03876817774205582
99,14,0.03487636530131
131,130,0.03243053819453279
96,35,0.034898660093836034
190,124,0.044784056078420995
109,119,0.031973838958381226
171,183,0.03766394232884805
79,33,0.04225007055493615
92,26,0.040744773450695076
23,99,0.03866555623254523
91,18,0.03828646352032037
9,178,0.03424594804946744
180,66,0.039364701931033245
73,122,0.039537777207069816
111,66,0.03908527658308547
95,106,0.033869328709900254
81,33,0.034680406041716814
91,69,0.04607741950971243
50,14,0.03700416526066129
9,9,0.036390629842226456
28,188,0.03424940192062663
134,35,0.0446129562037307
156,85,0.031525054300103286
77,77,0.03587618248685296
39,164,0.030729071040678565
105,82,0.032060801218194164
2,76,0.03803270189412108
100,51,0.043108011743514835
58,188,0.03417357615350928
5,184,0.038498508856577664
8,158,0.038115562758523305
79,25,0.03601667694320005
118,171,0.03383486499910061
64,122,0.04014705370396886
37,70,0.032033010498632115
148,148,0.030521425288362842
19,50,0.03962999787314604
129,44,0.03596218042356578
156,40,0.03304886054356248
71,188,0.033835622899397906
64,29,0.03413840947524639
151,188,0.03912757364890593
86,96,0.03191360395580659
137,147,0.036366421251481144
144,185,0.029470028520046404
189,186,0.041350491895027756
159,49,0.029271452339207353
179,73,0.04462625285816123
198,15,0.0353104272969687
98,149,0.036469023914358384
33,110,0.033911372300398875
173,84,0.04100523179538992
29,134,0.03150614050689721
93,51,0.03085253308685002
185,32,0.030150585009334464
187,123,0.04600247367334573
181,102,0.026429769862046378
168,158,0.031095838652030628
181,187,0.036625830631516844
102,43,0.03265746968589119
41,54,0.03659272030367993
30,61,0.04588991287382008
170,200,0.03023820265264289
16,51,0.03844319935439345
94,173,0.040192932891413735
24,7,0.03897459894068853
17,39,0.029028010264427098
146,125,0.034174255945436896
29,134,0.03645078369347774
94,169,0.028714048677581636
81,62,0.03579096400708723
49,94,0.04176814316170069
168,5,0.02928197718217216
41,54,0.018081659912549456
71,36,0.035181891336513886
45,74,0.03555442568565773
108,67,0.04010868419309728
17,18,0.03708164983232582
26,73,0.030101532545055546
156,112,0.02570229247631929
75,87,0.03856447623611909
181,49,0.024911390795746433
104,88,0.028521889447803393
169,28,0.0351203216438657
88,152,0.030523076417162058
24,178,0.02943894447360785
184,101,0.03251467535583899
189,91,0.036931063844355176
40,106,0.03629183260907838
107,123,0.027410157745127874
115,8,0.048827742947880046
98,194,0.03018056509898995
88,127,0.034797964951014684
36,85,0.03997350237706453
35,18,0.03545021115294252
184,50,0.039644087405729465
142,131,0.03404260559003622
88,47,0.03381043160243279
132,140,0.030882609790055464
79,166,0.03494983982173135
48,80,0.03609827459533599
18,131,0.043390744786756405
190,100,0.03225033006527512
80,136,0.025858654741682238
28,112,0.035635964479490495
65,40,0.03576972265235001
154,171,0.03889389215605892
175,104,0.04179408381652168
62,47,0.03658745334748217
115,1,0.04590765808424379
95,44,0.03557508012151235
150,78,0.03502282363894213
169,41,0.039899821308734464
2,26,0.030496325406331633
113,68,0.041374174833711336
9,45,0.0323320329022287
70,81,0.03366707852331735
97,88,0.030580100929684648
89,55,0.03279153488982135
10,33,0.032956790000000055
138,132,0.04099733206953107
44,157,0.04186222770484364
126,59,0.037208968847572126
95,20,0.031167023458860955
164,5,0.04506764961002505
192,106,0.018159099185425537
7,8,0.03689864085475131
151,46,0.03034654660650933
62,131,0.03718104563863433
62,173,0.03473176049311038
178,162,0.04287956029853131
91,28,0.030441735641726003
35,167,0.025580431217424465
180,197,0.043818173694346804
154,68,0.036730716554282714
58,127,0.031713681371758104
44,165,0.03683173452427308
126,54,0.02751261770911459
166,51,0.02909120590473894
77,5,0.03081680062667474
93,157,0.03377282062186412
37,105,0.02395356469584594
18,197,0.029257527448062585
