X,Y,Value
174,55,0.011650102768682042
16,119,0.018890566983291376
85,60,0.026545961934875368
167,165,0.019713700043362738
27,64,0.020623332569666853
176,68,0.023982687154226842
23,128,0.01219310710681457
142,14,0.010192078245609701
136,153,0.01939881514746953
76,56,0.022114489072594876
141,144,0.03651151291800901
46,70,0.01898505143673648
114,52,0.01530975130867162
72,178,0.023278178724605247
62,63,0.034094081531632285
106,68,0.014463324648365469
145,30,0.027615194159024265
49,18,0.01923174485106783
22,128,0.023855274959367533
48,136,0.020751860873351603
78,104,0.015052237325565848
133,25,0.015480733992047545
157,64,0.021452961800006044
20,40,0.02459404611976832
47,22,0.024166893855268216
116,111,0.014385857342649393
160,34,0.015974314526262048
6,154,0.016743409451142187
29,189,0.022574396557842026
102,58,0.01876276696590743
12,149,0.01975186724109273
15,183,0.014965743217522424
90,48,0.02708885638653366
17,13,0.007927639736226837
76,92,0.014680073255324722
139,190,0.018096262314708147
34,151,0.02645773547199909
159,23,0.02409537291035985
110,148,0.01772809761039958
134,78,0.018520303483130524
166,161,0.017494029170693214
107,111,0.019275370669309577
195,4,0.029426625489664765
134,197,0.010435687554424622
106,2,0.018173462280843555
48,182,0.028342764957781763
128,158,0.015521085943714963
81,52,0.020520646639890675
75,150,0.016403955791311806
126,50,0.021755202720442506
107,106,0.016258269473949365
179,73,0.026727011291981843
162,108,0.026254017019331628
183,19,0.022914919750060256
87,130,0.013791056278285009
63,193,0.022222218920229703
156,144,0.02218580003181355
143,176,0.010713198383651007
56,184,0.0074392408568966905
168,165,0.026944798877793455
170,142,0.015362157463741916
96,60,0.02016278751746236
176,106,0.01009451417175119
177,84,0.019162423020191662
71,26,0.018234420966753595
153,55,0.02797238844390498
119,106,0.02524990270723937
4,74,0.017113848964387005
62,1,0.031236977562466746
11,170,0.005103331074640801
1,139,0.015853340351552947
109,91,0.018837946137929676
150,65,0.023757945377318235
92,48,0.01539833099398773
104,183,0.01716303469949252
71,21,0.018374200862641625
198,116,0.028016451696313387
180,146,0.029673762367203656
31,196,0.0196519185965083
133,138,0.018763907915315507
57,22,0.012206722684741027
196,103,0.028204457530357822
119,36,0.022580488170386503
179,200,0.01938787074844265
106,162,0.025447292538706708
95,103,0.026800532601928845
137,30,0.014462136968056668
129,158,0.023404476320147152
150,40,0.022267780355747363
2,178,0.016214477443642048
25,137,0.006324107234323547
67,53,0.019556640269206838
164,126,0.027274098515498002
108,16,0.020777795487795073
161,76,0.018155807760392332
169,162,0.011192568057634206
47,68,0.021173428934091954
107,41,0.022490510034143044
116,6,0.014527980889300284
192,31,0.020562546364461146
27,11,0.008112940823780538
88,148,0.022862399850138188
157,110,0.017264694389412295
34,84,0.01840723375179927
45,91,0.02462758103781548
58,195,0.019583661928167476
148,35,0.013157076487950106
68,134,0.018008154466808826
93,190,0.025258672333285388
89,16,0.011804200068921028
66,160,0.028486409143286595
81,10,0.016813492199860176
54,99,0.020052186903798414
123,15,0.01915526938345289
80,186,0.021464935611091182
131,99,0.023096991528523493
85,91,0.014071655531136141
194,96,0.009838509010821258
34,177,0.02524006694437171
65,154,0.02337574917203052
55,31,0.00786489333009414
144,14,0.02163817752481019
136,198,0.012350461160526644
187,126,0.016251008201211063
146,30,0.016143738421539166
7,99,0.027671759857751714
70,196,0.022216237615734564
157,75,0.020796421969689786
89,59,0.008723171690755541
59,147,0.018410046202292283
104,134,0.011295796234592849
164,104,0.028061321904697324
169,182,0.030146422074868312
127,182,0.02603115814740998
15,26,0.025647191305885726
98,178,0.021435145094141596
119,137,0.01093662145711125
120,92,0.02802754804513031
109,23,0.020480573650024234
3,62,0.015328034021611169
2,198,0.027779506136017148
51,88,0.022818847416440507
32,131,0.029387270031634966
87,37,0.024138060557591066
12,166,0.020491767636723363
59,193,0.019045653970701935
184,116,0.015238398526316992
166,1,0.020595946000597602
114,129,0.018118465043084214
157,101,0.011748526926253722
75,127,0.024295851467938848
32,58,0.017705091049432443
60,76,0.012619979977472214
61,160,0.030190284196798367
95,22,0.01885038120026699
111,32,0.014218990333764225
168,121,0.021835969894293778
156,102,0.014568678825032585
113,68,0.023412693495766447
172,89,0.01319220872792658
140,50,0.0225941919154038
134,107,0.01715245855937014
146,92,0.02401353326783728
63,28,0.013788013599161032
27,46,0.013799159608183207
13,113,0.018076577642367635
122,176,0.022781781326521713
53,11,0.02907726945289401
196,22,0.015862385540621506
147,33,0.02732825065890125
200,98,0.02753086305489484
50,128,0.022715631329524002
132,71,0.015678899561231256
49,91,0.012431751636636408
74,179,0.012404194480812402
16,85,0.01919266858241488
33,4,0.017396378240371005
110,33,0.01867069697460719
12,165,0.030594996918297687
93,125,0.021635096083014206
85,98,0.009584318370569419
60,123,0.013515314377039008
62,133,0.03297481072048851
26,166,0.017291369708513388
86,80,0.01734337612030561
94,44,0.010222174348685236
23,126,0.015582865556438008
183,63,0.020693959712337763
158,142,0.021343148702449483
34,121,0.015542624440300763
182,51,0.019114034214762637
65,134,0.018920257690375662
190,199,0.013034740743394658
191,12,0.02372988173855308
89,136,0.022425825430058974
109,127,0.012908249385237517
22,93,0.028949539542337376
4,53,0.014636632686934537
54,45,0.015146684011412755
163,124,0.021583283153895523
191,139,0.019836297657018595
62,78,0.034319677431851214
26,82,0.011726266249052247
152,72,0.0165989228745743
145,9,0.022427039570104158
