X,Y,Value
19,196,0.045909221210097856
65,65,0.029757704260434326
191,169,0.03893061972976488
158,186,0.03874627118181161
108,40,0.03326895108199436
137,84,0.02586521278827251
144,170,0.02985489081242573
31,15,0.03855388882122913
85,21,0.03527518274338024
105,23,0.04205394691659513
115,8,0.030146291221012343
196,151,0.03509806898519231
84,62,0.04275072672991155
163,126,0.02365048905617281
85,34,0.02957036240080939
68,197,0.03364242058101014
21,30,0.036902240951466235
193,19,0.03304356671856816
20,55,0.0414878881606816
34,18,0.03799061064758411
6,10,0.04507021867839755
20,68,0.02653749559218408
92,70,0.03857412164268258
5,173,0.03203153994428856
194,108,0.03628447419776999
57,40,0.02594522683534769
74,99,0.028704755634000878
117,35,0.04225614308853906
121,164,0.043827761079531485
1,60,0.03213134289795615
119,125,0.034951570253574205
30,67,0.023772506619769145
189,182,0.03546025385585798
17,51,0.03291624153428884
43,64,0.04529805405304086
112,18,0.038145352052497
122,64,0.044492011405253495
130,93,0.03664737583867345
106,94,0.03918680692849631
67,141,0.03977346508907599
74,146,0.022478666136248878
38,125,0.04019197264230144
198,81,0.038107074480283665
193,40,0.039676360181185956
193,157,0.035447280567903035
158,108,0.035332404534062514
179,132,0.031423729370692724
178,75,0.021796105245020563
33,149,0.02800220355139473
116,72,0.03454367667617161
17,105,0.028281991132868375
23,148,0.03092006864469702
150,127,0.039303966314653875
133,23,0.03884624882881887
150,172,0.034945969676360315
8,79,0.04193665393555399
42,152,0.03703095026746097
92,150,0.03384562565714297
60,14,0.036267360911951485
65,141,0.029715649035616444
52,90,0.03343297917833957
159,16,0.026163540035999022
3,158,0.03246295425775282
140,127,0.04537313961633453
127,40,0.03394039472126921
111,59,0.03287104107387252
148,16,0.04460987595413845
82,91,0.031064434411593983
182,85,0.027197940961392653
177,26,0.03738126884929469
131,147,0.03691476022875148
173,43,0.029420575796094306
87,169,0.02994810640648785
15,97,0.033999278683358974
133,155,0.030861085175932307
113,25,0.04145918856717192
167,10,0.03930597323045371
47,180,0.014073184033659404
50,57,0.03333786956999765
165,166,0.03354496218447349
160,181,0.034477331137331445
112,77,0.044058316602504005
121,39,0.040443698920229816
27,73,0.042300486332342055
104,164,0.03461159063626393
198,30,0.03197161783342558
23,98,0.03914753331462634
146,50,0.03786126248716064
29,85,0.03704191272917067
85,80,0.03534541065126841
51,78,0.022852523360951428
160,165,0.03124127599366806
177,142,0.015214198129498833
37,167,0.0446084042047726
104,125,0.032631280083328995
65,42,0.040398998905654904
73,85,0.03633573131979156
65,22,0.03043678957040585
38,64,0.030534791108032387
34,151,0.034168913750748355
143,49,0.03689276594041146
175,184,0.03932214185922691
33,125,0.031350421844865285
149,196,0.03558994000460984
74,91,0.022995316679969922
107,94,0.027497736762806792
99,149,0.03061040736145191
194,94,0.03898231577609963
83,4,0.045055030383760214
72,191,0.044251948033413036
63,91,0.0513002578621074
48,73,0.04101029815079198
110,5,0.05174074701131076
37,198,0.034702288956955984
181,31,0.03881865714488542
35,79,0.03734198957211686
82,62,0.038083196850102446
104,95,0.026405575227180032
169,194,0.027632449641053106
100,171,0.03731059353424099
9,85,0.0297569258832065
78,180,0.02545335316718314
29,105,0.0346325063280269
72,149,0.032713320800712396
64,124,0.02982656741236179
29,2,0.030322770851607322
103,2,0.03263208803928798
189,110,0.03794924129162553
4,160,0.02755807118134161
67,115,0.03981792290344906
6,54,0.04807802223601288
69,69,0.028494534916661193
88,79,0.03475052191492509
54,133,0.02594047946130807
76,31,0.04932571758387037
51,40,0.03871370896212086
14,123,0.0382361593004154
96,177,0.03274541937487503
91,83,0.04122278624282967
200,9,0.04153890460718035
78,9,0.02874823826870521
28,48,0.036267946240268176
182,87,0.03135036221726646
86,118,0.03896469539309292
171,75,0.03809474735068187
84,38,0.028800881739154287
104,123,0.03487092410007344
194,189,0.03794672568372688
74,154,0.033538984485372195
32,188,0.024665129847049175
158,14,0.03472181919656644
59,3,0.03515469663479207
112,177,0.04097621281993185
179,37,0.028854794422448003
70,38,0.041324091893626
193,29,0.03627858157148824
52,151,0.04328082228120076
135,77,0.03885807488683739
149,91,0.03478277932309747
165,21,0.023711189220086692
33,76,0.025437879390495254
190,105,0.03794666134072675
51,156,0.038181936079978905
95,66,0.03711808719454045
168,85,0.03686112925799444
102,72,0.03492717753205407
141,175,0.027392512440939182
35,195,0.032277521920143694
55,140,0.03363444857306707
63,42,0.038007571802259915
21,132,0.040777581490477874
150,104,0.03257532701234047
198,181,0.031587880150158426
29,34,0.024020687260794562
44,46,0.038577754077756495
147,116,0.02924023090022996
101,140,0.03046222794073923
132,43,0.02598323009715113
93,118,0.03830669617070872
94,18,0.025552081318025797
134,167,0.022375455000843578
10,38,0.032892148332721124
190,57,0.023585751703202804
50,45,0.0410829142488011
141,100,0.04875622498539833
109,159,0.03183816789043075
47,144,0.04573588438384184
58,164,0.022567165214773192
112,162,0.033464878656684204
26,156,0.02636113300011931
147,163,0.039432291620955406
35,131,0.029721986525416307
120,173,0.04023634117652636
58,123,0.0331779197909995
44,129,0.04481891214935464
154,175,0.04198531945340647
44,9,0.0416655963351348
63,96,0.04038119294551122
46,124,0.04013256089568566
162,62,0.037084597520324794
141,58,0.03570144423604889
2,79,0.04211435029873624
65,65,0.04167343544000391
191,190,0.039522471883192155
191,112,0.040764501821206826
104,41,0.03757000567434567
77,120,0.025728898491899223
122,109,0.03217505989836018
182,153,0.03093616434213024
82,156,0.03911160200076902
22,26,0.023476302396426566
159,4,0.038072586106952064
9,54,0.03844091019670795
147,167,0.03914114435424844
179,105,0.025436999616837135
22,127,0.04148529959100233
62,34,0.023772702266949188
192,83,0.027812600421962107
46,45,0.031046774244121837
95,18,0.02869134092209014
151,21,0.031024801942153936
178,163,0.037991397874157645
168,98,0.02585891048040801
129,158,0.03393216879359603
113,169,0.033159669660955446
56,193,0.037994808650382024
180,71,0.028168962813044034
169,171,0.04080888736325767
161,9,0.039192253864691266
26,12,0.029401812829634937
135,49,0.02300068986420819
88,188,0.028906028585913804
176,156,0.03299168903978186
188,105,0.03390317940737419
90,2,0.04316582296545692
157,184,0.03020626848092042
14,40,0.03901536739781366
145,115,0.03623582407947651
122,124,0.0326415947632795
166,33,0.03087233985148318
190,154,0.024115846465761755
129,66,0.025983109911806364
38,95,0.03734694384513289
98,158,0.04564421467504122
59,162,0.03859713454026975
166,189,0.0358687778478738
36,51,0.021787163749581562
175,24,0.041288173472070575
72,127,0.036120593330977044
182,39,0.032024431516203426
115,90,0.0399270683460114
9,49,0.04192833208673821
33,30,0.03400973148946241
89,27,0.03682128941354782
65,128,0.03808598422547303
52,47,0.03909980091236752
194,169,0.03991354552607173
77,53,0.04050478658951413
54,128,0.03366152203708914
89,53,0.04002255858218857
95,37,0.03200243232555031
12,111,0.04040700419357375
161,169,0.04050672805220453
9,147,0.021755171841326644
136,29,0.027975345689070005
124,38,0.0329668033879951
6,90,0.03530150509420488
146,140,0.03850200696355555
85,21,0.02867249231468562
17,54,0.040033585188231274
189,19,0.03446307242404857
124,116,0.028166305599518215
145,185,0.035400020188095384
16,86,0.025601908578512418
74,186,0.023684167994719476
64,150,0.0336079676437045
22,50,0.04140105548028681
46,193,0.03610075089285671
200,39,0.03995252782066578
33,89,0.04616309343874954
185,103,0.03829654916229
54,59,0.032010904280426584
72,186,0.038098082835728374
175,173,0.03621032461482172
70,32,0.04702660320094921
118,199,0.030174297471452376
120,23,0.03719043909989274
59,192,0.033212011431645434
170,127,0.025560747509244718
195,173,0.03678006742358439
124,46,0.034693087941955116
198,126,0.029472991349509065
101,30,0.038442354296859375
192,1,0.03457896980562837
131,49,0.025769806761317376
180,9,0.03185670402614582
125,146,0.040720386775681364
121,64,0.03556674815872141
92,100,0.02977640565153567
36,43,0.031087287808156363
156,29,0.03937593647804215
63,179,0.030455183478944232
29,79,0.036522184878529054
187,146,0.03102443438198016
163,179,0.04737222087658999
80,91,0.03830388283645285
102,114,0.03683794608132135
110,108,0.0384386635463214
24,181,0.031561282027606705
55,195,0.03950612734036079
138,167,0.033927188480439394
186,105,0.03417060728603938
194,101,0.037624132503928605
82,104,0.04215017250607078
199,148,0.036072865004780366
100,103,0.046381555449146177
198,88,0.032742608453867436
163,111,0.03081939729837428
123,114,0.03195380639347809
110,79,0.03581436160945864
79,145,0.043756662958432384
105,178,0.03858812747661223
78,100,0.02255442097334137
8,100,0.037310284374298966
8,140,0.04557203235591883
68,195,0.03818507339197149
131,1,0.03823480604225272
14,151,0.03460963497556917
49,191,0.0262524774528629
130,43,0.03384313774327084
75,58,0.03660116007415734
43,17,0.04196833102696687
31,32,0.038634548644457006
71,172,0.042287092816692844
111,81,0.026095927573817963
77,41,0.03795376461473145
62,136,0.03436668148682732
9,139,0.03756351929677643
126,40,0.03379791008261564
6,30,0.036399706976012594
159,67,0.038190816636792725
65,49,0.02628680722742144
35,18,0.042499199586006446
197,172,0.040216612307473545
167,60,0.041543515403911255
88,78,0.04165129523220739
23,70,0.030538914239908503
86,162,0.03923224432869675
163,189,0.03335228450701005
105,39,0.050349352151733036
94,181,0.04094051654674767
199,121,0.03673561061874339
139,52,0.02659975154711761
56,169,0.028996952602973657
180,194,0.03100976262092676
165,184,0.04741789701057159
28,194,0.03546119820649655
67,37,0.04908356584982262
118,141,0.038166124590338676
135,55,0.041498787650044555
121,159,0.03448615413853588
60,82,0.028718168720654615
92,127,0.021801251349804138
71,146,0.0487681502096287
129,19,0.02753947123206317
56,32,0.0376934600920665
139,69,0.037050503089793886
20,36,0.034791255268093416
157,85,0.03512191871971531
178,153,0.02313775580955517
157,12,0.023818642698996743
186,47,0.039721341426701313
80,102,0.02630723647808924
16,103,0.03175238539531785
3,25,0.027992637646722548
186,149,0.04349327607041506
10,93,0.04133188162250106
193,192,0.024135371725195698
175,150,0.0381238343439015
64,134,0.03190206232455667
139,109,0.02743816613454223
109,122,0.02788284171562025
150,45,0.03530553298252207
143,142,0.0348860189608449
14,131,0.026305534208099578
25,58,0.040695216590301765
39,85,0.037114710157952285
191,169,0.03440299311017742
124,144,0.03698058200762318
95,105,0.031484810171895104
63,57,0.03170094339934242
70,35,0.026773131251679686
149,32,0.04620324493874657
24,86,0.04604923977765896
76,38,0.030561422791587634
82,169,0.033775105989632494
34,159,0.039640639772118756
20,49,0.029342494957350185
63,87,0.03546363535935592
167,13,0.028038428439116855
156,28,0.030358193263312593
51,112,0.0335102627787103
135,6,0.025822135568570638
200,27,0.038621022167466094
66,142,0.03066247900869634
191,140,0.03448599196349975
138,176,0.022343436965719603
56,64,0.03497934767467443
181,196,0.04497216742716256
31,78,0.03033244688841151
93,41,0.031634224179831534
38,63,0.03937296304081054
87,197,0.0370671391819462
162,137,0.035516808551850285
62,26,0.04666939440976997
165,164,0.03867830712690383
67,61,0.028098148439208746
37,50,0.03431127146925093
38,25,0.036779575217290174
27,190,0.0222094410907877
59,30,0.02614065923089566
25,5,0.03766027205290789
97,56,0.04662386479226444
53,191,0.03008508678444884
127,143,0.03754692724026947
