X,Y,Value
153,165,0.023838696369793647
43,157,0.028204702065783113
20,131,0.03604630011666375
143,43,0.027444532792299896
39,26,0.03076238588896169
131,78,0.03369462614749894
88,113,0.023252053733873176
61,140,0.03745606213167109
19,14,0.0355020921436783
165,21,0.037637791757966756
47,21,0.027442793382599036
54,69,0.021214082462391877
7,88,0.03306697769868527
16,82,0.03371119351070549
5,74,0.04524221174313865
152,118,0.040316957556299715
112,8,0.027210703412918053
184,32,0.02395933625884227
115,119,0.03372593378066339
170,69,0.04195945495526035
33,189,0.022901196206950244
116,40,0.02531699034848104
36,90,0.04048616992741454
27,112,0.041023121893001877
191,193,0.031167338486678863
20,50,0.020278618294569346
137,44,0.026744576835460537
69,170,0.037004513042850115
135,144,0.04292240144926387
181,191,0.0299047407589648
33,65,0.026211329196215973
52,77,0.03183172389749712
2,147,0.030869271623352505
107,51,0.0245439881628568
1,156,0.03355130504231511
109,98,0.03834266584674739
159,173,0.030078722563712704
170,12,0.033754501203359384
114,45,0.03151251019918402
4,154,0.0327693965628651
36,168,0.028718261457540837
192,45,0.03718725634748167
162,89,0.03139081880065147
144,157,0.02698295128829557
60,143,0.03378274278292237
144,3,0.03574378515468554
168,119,0.029553102821150035
118,72,0.0139310135350744
99,108,0.0398169863195239
114,117,0.025496216708181696
171,57,0.027905136554257342
145,120,0.03971178443876984
16,132,0.018611760668987058
162,182,0.023360733837413376
8,7,0.025503295747491644
197,59,0.022122711779232647
12,42,0.036619729943788495
187,96,0.03758697680186094
95,195,0.033005256786603134
151,11,0.027363565045638902
194,118,0.027457920146327176
15,3,0.026591561566755996
165,178,0.026851761802309033
41,124,0.03289695356321985
103,70,0.035455580192356534
105,81,0.027260533877887468
73,47,0.031913942393801145
49,112,0.015685243494630758
111,194,0.03045502183894551
39,75,0.024729348861750627
156,49,0.03659119907881851
145,112,0.03711494644580202
165,167,0.01682102771337624
163,175,0.03553390511083242
82,98,0.02660562963769294
189,34,0.02901635386993318
199,187,0.03539100496209263
45,28,0.03413500391413788
159,184,0.025085860527943912
131,137,0.031920400541857304
34,110,0.02719754861270485
25,185,0.03751113201627891
121,70,0.02057116448682004
185,132,0.034918526712494465
123,79,0.03834657652917796
122,51,0.014342849944885317
164,95,0.03388647958176305
135,138,0.02782212250757123
10,83,0.030661330506108257
20,126,0.028379555114640926
62,72,0.034152583841602295
145,47,0.035569681832832
131,3,0.03355878060803817
180,135,0.029362243387064908
78,41,0.02745522522678666
113,195,0.02915811748788714
101,132,0.02863625309212918
30,179,0.031230371629399227
35,141,0.025052427068737653
17,128,0.03350748350207102
11,167,0.024010208004778294
1,12,0.021094310963236513
73,7,0.03154666489852494
59,13,0.03249174002435288
195,123,0.036152517437475724
180,135,0.03435645640752541
172,176,0.03131872425687814
150,70,0.034149597670776397
44,200,0.0241170135877732
