X,Y,Value
1,1,0.02104941964007024
1,2,0.02562922816209855
1,3,0.026126564332658468
1,4,0.02701204204513624
1,5,0.02537380716382997
1,6,0.02523627474918128
1,7,0.02511414527874576
1,8,0.03341229713303392
1,9,0.030162546946013905
1,10,0.023600220913071644
1,11,0.03279340254735016
1,12,0.0294859398001611
1,13,0.030463984585971864
1,14,0.029606663411425642
1,15,0.03176814623406997
1,16,0.02760097908244192
1,17,0.027975113936275074
1,18,0.03248922965179452
1,19,0.03496837375349938
1,20,0.02883532596495921
2,1,0.028204826501459952
2,2,0.031421423473884616
2,3,0.03407495688501724
2,4,0.03387433602331613
2,5,0.028649102519466743
2,6,0.022912322619966074
2,7,0.04065346280093076
2,8,0.031347622025911154
2,9,0.029809664778458148
2,10,0.03212961655970271
2,11,0.03164154112313668
2,12,0.03556116451252139
2,13,0.024852128235644977
2,14,0.02724264682274109
2,15,0.0246640922878078
2,16,0.019234955224562953
2,17,0.02771926456327852
2,18,0.027070243438983253
2,19,0.03475068358460424
2,20,0.03419412749369618
3,1,0.028838046749055133
3,2,0.028017055381993495
3,3,0.035844366111429375
3,4,0.03209719382310755
3,5,0.034654554490939384
3,6,0.029111210727661305
3,7,0.0279964093596232
3,8,0.02812361718233575
3,9,0.03194242085850953
3,10,0.03606142356538771
3,11,0.029615010507950804
3,12,0.024146549801974213
3,13,0.03507873037921337
3,14,0.02791723159894801
3,15,0.026385984004331793
3,16,0.02264661250479495
3,17,0.03101970682048078
3,18,0.023854783391527357
3,19,0.03042820332053489
3,20,0.026872750734905637
4,1,0.0275796983703792
4,2,0.026375247512771854
4,3,0.029434338207122046
4,4,0.029725223658683485
4,5,0.03325354406329668
4,6,0.03389361385330347
4,7,0.02049097482831265
4,8,0.028896321153530514
4,9,0.03236123674314229
4,10,0.025609250531737963
4,11,0.026003467769000164
4,12,0.025199231066873953
4,13,0.029543906432557384
4,14,0.024594513908368157
4,15,0.022487895437065576
4,16,0.03207007271627987
4,17,0.02583802002486109
4,18,0.0204686470917073
4,19,0.028928782356696346
4,20,0.023514168437296253
5,1,0.02975318977711301
5,2,0.03405304446102079
5,3,0.02469489816335466
5,4,0.03112767779595476
5,5,0.03529669043271021
5,6,0.03468924994610769
5,7,0.034127758080701044
5,8,0.029867149276193813
5,9,0.026136500950565137
5,10,0.026902100868706806
5,11,0.025061445907390328
5,12,0.028975136933801823
5,13,0.03143277676577263
5,14,0.028479922262605453
5,15,0.03067053179820326
5,16,0.028491728660205905
5,17,0.025982471168200284
5,18,0.03319834111450751
5,19,0.029916157860339448
5,20,0.028823100911534442
6,1,0.033383879061662375
6,2,0.028568136535015037
6,3,0.024086877820771502
6,4,0.03496980713058585
6,5,0.027288415110110924
6,6,0.020971593779863566
6,7,0.029010818586559007
6,8,0.025195052119648006
6,9,0.03175917338651821
6,10,0.028691123339210357
6,11,0.027757647639046253
6,12,0.027047198205636506
6,13,0.030447029095628055
6,14,0.02655697912116825
6,15,0.03200445512888639
6,16,0.026148651433261665
6,17,0.02491453782416369
6,18,0.02674736778201422
6,19,0.028315933410501967
6,20,0.019996327805675715
7,1,0.02481855035466516
7,2,0.03187627372148391
7,3,0.022158029055908787
7,4,0.029247972157428123
7,5,0.027524005142443197
7,6,0.03471095369730528
7,7,0.02884055702888514
7,8,0.03609764625871918
7,9,0.027219378945483104
7,10,0.032941359714165404
7,11,0.024956340768219114
7,12,0.032528210713385644
7,13,0.025979003482486333
7,14,0.02926353919080392
7,15,0.029713270829098415
7,16,0.028898556966264224
7,17,0.029534727737244432
7,18,0.028319074379064023
7,19,0.030634879212593284
7,20,0.025373652710367556
8,1,0.0372688589304632
8,2,0.026735026387452194
8,3,0.024999107539442924
8,4,0.02255825218529634
8,5,0.03479944344730779
8,6,0.02552377408395989
8,7,0.019300044464578177
8,8,0.030839035320085317
8,9,0.023244902917872273
8,10,0.02855839682031877
8,11,0.026722057829072596
8,12,0.025145596284017843
8,13,0.027533601649412154
8,14,0.028024866700372762
8,15,0.025825734648255945
8,16,0.018751471720585368
8,17,0.03366079500074867
8,18,0.030878701285366694
8,19,0.027294053235531694
8,20,0.033844953842120426
9,1,0.026936021956431654
9,2,0.02328721856151052
9,3,0.028396682467609558
9,4,0.03056120641250804
