X,Y,Value
187,20,0.016483977051009888
81,56,0.014540605236134544
17,105,0.017715715289579
91,136,0.016304817240797603
113,160,0.018733491692761534
52,84,0.024941261351232133
148,136,0.028652406190446317
128,31,0.017758415533262503
79,160,0.027595673154929005
152,114,0.023603741614570965
50,103,0.018155422458041907
166,65,0.009805364070837815
135,156,0.02157803435760532
131,5,0.021718853958714042
183,118,0.003163126748789564
35,152,0.014975218708010097
57,7,0.018731171785068074
61,30,0.017739298172930917
4,69,0.014149819446287983
40,150,0.011154580401406676
173,18,0.01843047503077382
29,15,0.01718387040904424
187,130,0.013310293466223533
62,144,0.01565514928572703
34,93,0.026339968625678938
119,10,0.01701262260236344
93,88,0.02577561741418493
182,71,0.015723408411209977
147,83,0.023182735700285624
182,76,0.024954201574608377
42,44,0.011555972636738092
90,107,0.0194017172260055
93,39,0.014950975588761168
195,103,0.027407921642079558
110,113,0.018587135480208503
143,100,0.024553125878158784
191,150,0.017082089950585994
144,78,0.0217554898839063
26,73,0.02282632823766089
192,10,0.018786084514459685
184,145,0.019135187827626028
45,46,0.0213701002879827
70,160,0.017277639020216822
81,174,0.014543570179383184
197,196,0.026541024174222404
4,99,0.025057573558604964
69,142,0.022404689508082512
20,195,0.024364509968819427
93,177,0.017984889912590715
77,130,0.01761901868384963
54,89,0.017173416263320522
79,99,0.016519625246236284
22,62,0.016812673886005925
77,8,0.019627269142630396
147,37,0.024109347481695645
159,131,0.011361083399231125
91,19,0.022915676843761754
99,157,0.025763604503087522
196,71,0.015669863359760068
15,184,0.02237414521029466
161,103,0.007073552748169452
158,94,0.02646035216671408
96,42,0.017193929144026076
8,52,0.015098815275663976
64,174,0.02815680928690082
99,33,0.02941220683406929
194,103,0.026142203700328926
101,33,0.02220226787441485
97,78,0.01487027349485146
47,47,0.014973803693966602
161,70,0.015832640734479625
80,78,0.0252308519932257
97,128,0.014481987528304568
114,17,0.022225109821582805
63,106,0.03098797547599686
169,47,0.02290858451692254
166,125,0.019523726218481533
53,30,0.01852627666151704
130,179,0.023004592885754467
142,95,0.01489723036022409
185,96,0.015110531111024773
51,82,0.013183721189839822
1,187,0.02618174294420852
28,85,0.01363968012393045
74,99,0.01793559840182259
189,14,0.021905622761356297
90,29,0.023847604938424354
152,33,0.022075625238362217
20,97,0.02063564942520191
160,30,0.010445911660824883
9,67,0.018409901809165644
92,16,0.01858698645029266
105,40,0.024751222517545628
183,44,0.016411794049350503
82,194,0.020039538426849926
185,168,0.024591103650725595
122,41,0.017515038451038065
93,154,0.013707933443558504
72,120,0.00844003467839969
157,114,0.014932822216226271
74,83,0.02091580471883456
9,9,0.021949422716813865
57,138,0.019430221177502427
174,16,0.02474619989958996
183,21,0.02374887249569308
33,190,0.009679277470850782
59,178,0.017631944698517837
1,21,0.011017930494701627
30,176,0.02518202563330585
7,134,0.006068013575212533
129,48,0.01737376914249103
102,9,0.022772734642506096
192,135,0.014242285883812624
35,74,0.020012050431620965
96,178,0.007118981722955503
193,33,0.02192660729481004
43,33,0.021751818530909687
47,54,0.0129655693396519
50,143,0.026012348813602204
24,144,0.01780393166975501
136,118,0.024337287538592572
140,143,0.02139384033523478
74,176,0.025253245299418824
91,194,0.020027652669634154
186,178,0.021394668626873094
167,159,0.018804406844863366
44,33,0.013012780918414416
42,100,0.018486384133325654
94,38,0.011632415206672776
100,173,0.022375657596990332
114,59,0.023588444386250407
132,90,0.02956667519840334
102,43,0.016002084295292675
90,186,0.018761828365845532
164,198,0.011993952766047908
175,103,0.020942010601307015
168,54,0.018461664035614243
15,86,0.0206811865375892
125,25,0.03555989612420868
184,27,0.02528328411185799
177,173,0.014861159105791328
179,18,0.018206946444607554
128,41,0.021820972722350125
135,35,0.01985373561070449
27,55,0.02537140825125324
126,148,0.015516002394425386
137,11,0.013580793339453778
154,171,0.020898091394322815
35,165,0.021956645611209035
145,78,0.012519050409433137
11,104,0.03421313528722694
71,136,0.01630716039706519
46,94,0.027288724688588853
187,2,0.021678745507927928
197,70,0.018777071333084525
23,138,0.02613064091874011
35,193,0.03778717302260737
94,40,0.020878736125864352
22,30,0.023658845636412632
134,154,0.013985666045759734
26,5,0.02306151545009936
156,125,0.017643107725916294
9,165,0.03093848287186426
176,88,0.008010530367510107
121,61,0.004821195983840369
4,26,0.023729164990984673
38,80,0.017625898898115402
32,14,0.021595009188877932
162,180,0.02752626567888794
151,127,0.02304600378134621
19,68,0.016045189566946078
187,26,0.010900832248209796
50,100,0.027851055446476668
178,58,0.007269998627515269
163,135,0.022952583205262084
60,79,0.02250048184566768
62,54,0.011532459586490504
145,135,0.014280779435845884
162,115,0.014584943717912559
106,128,0.015678311998016385
75,118,0.024557727440291017
151,71,0.023874969584009524
64,153,0.020914625126687014
115,43,0.01756498016625049
152,46,0.027351931802003376
130,152,0.02931323306615434
101,21,0.019034427955538558
96,62,0.024573772724127523
111,128,0.026818038986806174
14,105,0.012824130572223515
189,179,0.026492217269313036
166,61,0.02493296070924563
188,20,0.02260098661869151
137,29,0.01967218516410336
72,126,0.024856089698506462
173,143,0.02046514847975402
93,21,0.011750949111576323
77,155,0.02673446728762479
17,10,0.018362487190143252
170,41,0.012649419177692654
150,159,0.031152073174245606
138,87,0.015664171402066874
183,64,0.012436150334107731
147,7,0.020825480875249342
69,124,0.013841422860578208
107,71,0.011078076361087022
133,123,0.0267949764977001
9,123,0.009685604009210069
76,141,0.01903592057726735
109,140,0.025322104980896234
43,26,0.007461932651431802
9,80,0.02381623741955868
64,96,0.018332079847585378
175,52,0.018684825628281127
15,146,0.013097577477433935
42,70,0.016174949828337108
107,96,0.015268483215517836
88,129,0.01891909330005357
114,29,0.014632989764381779
160,194,0.02078950207385602
118,77,0.012286217301009327
136,156,0.009396390603690727
5,130,0.022412938618210785
120,44,0.020425638458805156
40,23,0.014520778102246893
67,193,0.02702580435004146
80,101,0.024881740490053865
84,91,0.023158295097001867
106,166,0.02635639328541931
45,192,0.028595739081848558
195,46,0.016543773793855476
146,71,0.020888126473592
132,151,0.02027429049486727
1,11,0.01757045022582153
110,161,0.019029888270999808
58,155,0.014698786921389508
7,160,0.018268182660375637
163,142,0.016504491510482985
180,108,0.02483150306004478
70,53,0.002176570221865917
175,141,0.02376803995902515
70,129,0.012480495774783086
110,67,0.01729698921884553
108,95,0.01770550438599527
81,96,0.034378039320880065
129,36,0.015099743130144175
144,180,0.015621228287277043
90,130,0.023494192751712564
169,111,0.020267914020106106
191,120,0.009503378632221103
54,184,0.014305060503139216
142,106,0.007264102058120607
2,38,0.022064868627106413
123,31,0.02688724644184918
45,149,0.01752771489972687
46,6,0.014420603555008243
72,107,0.011231024958681638
52,109,0.027322357595533225
75,110,0.015923438377222227
48,68,0.01804417823924449
132,162,0.011112538703929737
52,132,0.01896593151870323
197,175,0.007029718761398903
81,113,0.022992798740331975
78,30,0.010751851406318283
108,70,0.01731978941389102
79,129,0.02632308901505407
7,85,0.02667606785897267
49,183,0.023304561985864596
45,133,0.02215291522961913
75,97,0.02851831021883004
44,13,0.026831372754913832
91,129,0.014465092789326528
76,87,0.019474095944738673
