X,Y,Value
157,95,0.02898244369337337
106,20,0.02850454148405768
164,177,0.044715351254053085
180,2,0.03423841890410009
119,171,0.01729818460631681
17,171,0.03654424135354449
88,108,0.01737482383381091
12,167,0.03081184532838701
18,69,0.025127164488385107
179,150,0.02612147707724265
194,30,0.027689557524212857
155,142,0.037422440157072925
30,175,0.018633779956457545
161,66,0.03445085509063329
187,65,0.029287366331508465
194,121,0.03092220859491153
171,110,0.02810919656172596
27,193,0.031654574103952775
46,106,0.0281929345308711
30,49,0.02390457293837364
67,106,0.027062716767224493
184,83,0.03238899769016008
107,172,0.026537038005489972
169,40,0.027308978110378187
5,106,0.02802206743008995
176,2,0.023569560434188872
172,84,0.024654085941845066
71,159,0.027047619969808645
23,6,0.027560701387128513
82,1,0.03816679339094648
60,144,0.0371420119992802
55,31,0.02860506083763964
48,69,0.025773469239187177
192,186,0.03130114222449956
111,42,0.020132152667601565
161,49,0.028812049698748902
8,163,0.02049619228459839
13,84,0.03407288740991883
108,168,0.03348758976138788
48,162,0.027572353940370647
63,62,0.021060803571715442
160,59,0.029300197820104023
187,112,0.03309778219637597
81,54,0.03936762897353897
165,5,0.030284770156156358
151,104,0.032012212106495117
109,73,0.013269881378172917
161,176,0.03810426333870667
173,188,0.027032576346179782
1,37,0.022516032900695107
183,150,0.029294764373974998
183,15,0.03260678719183039
39,95,0.021566239609634982
178,182,0.026445931524347897
16,61,0.03219091263435357
4,155,0.02849920788279519
156,139,0.0327594183456846
58,66,0.03572620378653538
45,75,0.02270162431908757
28,139,0.03467550369900875
56,110,0.029308771741613265
13,153,0.02395297455457388
113,134,0.030617641533489368
152,152,0.021460355421959645
189,180,0.027894611697285444
102,147,0.017765315039382903
169,42,0.03203489140567458
142,114,0.035578767100614084
98,144,0.03748758027349261
36,24,0.0171579536999674
126,82,0.03389303763271402
112,178,0.028756926453626087
116,62,0.033299065290675396
58,13,0.03932265217579177
152,197,0.03130456121623112
166,141,0.03516485212119758
15,125,0.03564177233830267
189,97,0.02929089017879133
153,108,0.03144454920752035
117,196,0.023217081113440938
120,142,0.025871938351268255
156,52,0.03053644379039311
46,79,0.02587257945851176
124,24,0.03386225171463894
77,136,0.02879174179575026
190,30,0.037132476381515865
43,9,0.03170512584329461
178,43,0.031645483141240126
155,87,0.030265018059457034
12,110,0.02419101160100827
79,24,0.03247451096850061
25,126,0.036569219488165786
24,89,0.03392409638412824
111,108,0.03904285804245753
124,136,0.033144067796474545
49,33,0.027218750097244344
71,116,0.03442487077732766
75,133,0.032153552098228094
58,33,0.027300426263061842
109,130,0.0369382890781757
51,122,0.02504213215701358
126,53,0.03050786349535276
182,19,0.028437105180921404
119,151,0.03011740688228828
41,117,0.02338874639192374
46,148,0.03342487757200622
79,127,0.0270310653064497
165,94,0.028138760327016073
50,29,0.02288682874304361
131,185,0.026267103854065763
135,35,0.028884426243527977
174,30,0.028175886887714212
162,24,0.037334098981857515
174,85,0.025249946036297773
65,181,0.03532195370825916
113,42,0.03457660936873435
108,190,0.02283755668196054
106,162,0.02643456458738741
105,68,0.030187417981742803
159,171,0.04187943176831192
185,167,0.031425485546067576
137,20,0.02557054564940218
62,123,0.044228635779214515
154,22,0.035561484497682525
32,43,0.03115888552249256
153,31,0.023160747996902216
25,45,0.02945025369221867
115,127,0.03104125134814733
148,33,0.028785974605736762
38,139,0.03837646648511127
8,54,0.0346446465787581
64,180,0.03588541484980576
106,149,0.02239633411125594
22,129,0.02489865769674284
111,28,0.02480482177942634
156,80,0.025415257149028377
160,95,0.03592582667479349
125,132,0.02823257320460564
76,142,0.03596768905119632
197,136,0.03227512453863862
152,13,0.02145474899259093
42,117,0.029502984604299752
198,199,0.03022413385697481
40,165,0.03208928490690159
144,193,0.033768283367457824
35,88,0.037396649717655946
8,184,0.02696474851637448
31,66,0.034618623461977145
172,52,0.03721849209485585
76,40,0.03428232090794071
100,153,0.028452937817292582
64,29,0.02151699733083804
168,15,0.028643373492295687
122,180,0.025864112971723974
41,19,0.024941350386732994
70,88,0.029581327843173324
16,165,0.02601647957140462
100,98,0.029605614589398234
189,38,0.021578112752990042
85,98,0.03629138128130966
9,179,0.03641536563175112
125,25,0.034534329408345985
170,134,0.02248006302880298
8,183,0.03301721143563365
125,34,0.024324152535176613
21,105,0.024857294178195023
52,165,0.02802133833169817
10,70,0.030635931670546693
10,137,0.03667955780424162
22,181,0.044356974869398755
137,106,0.03068665974059155
162,39,0.036411879152510804
27,37,0.023758438000152697
145,13,0.03063272827971621
18,145,0.019766419254868512
152,127,0.033147244679026716
59,84,0.028734003870757113
195,64,0.03886092099465725
141,96,0.02600139142261191
188,69,0.03394020514576102
92,30,0.02938941787382197
51,33,0.03247196750301444
153,200,0.03639807538644112
92,99,0.03548234012956143
190,27,0.03081830393294936
124,166,0.029599306336012654
182,187,0.03069130789036833
3,8,0.02297689202278804
16,128,0.03016438103471773
22,148,0.023496722995510772
9,170,0.02807504505357582
158,13,0.03257204620077346
67,47,0.029063846828675424
66,33,0.03196216325885315
82,102,0.024528841173484875
8,162,0.03360711801333403
141,51,0.04022020640526566
108,141,0.025690780887989005
