X,Y,Value
1,1,0.03836365670317347
1,2,0.03784006481570918
1,3,0.033458507882568385
1,4,0.04369125024626366
1,5,0.045674468083766954
1,6,0.04101523562564594
1,7,0.03543475708415492
1,8,0.04285601217721754
1,9,0.038083367845482025
1,10,0.03538532922913932
1,11,0.04128533792199295
1,12,0.03368268653173104
1,13,0.03436666821104887
1,14,0.04093923938906251
1,15,0.03854913305355207
1,16,0.036952890917064364
1,17,0.0438668171897088
1,18,0.03709451605472577
1,19,0.03466362189726012
1,20,0.03903467729521053
2,1,0.03302871703017127
2,2,0.03980422896034916
2,3,0.03806956467315018
2,4,0.04157129409038009
2,5,0.03572425698588089
2,6,0.03582564259854768
2,7,0.0315516840673435
2,8,0.04554397143341164
2,9,0.03294462258361714
2,10,0.028756219870590773
2,11,0.04659173365930274
2,12,0.03322370684053652
2,13,0.03412941538040929
2,14,0.04445883454665057
2,15,0.038693250344204046
2,16,0.03405966471231502
2,17,0.033758618587181946
2,18,0.04227217269169985
2,19,0.03395689410252474
2,20,0.035335265041707656
3,1,0.04012834321922972
3,2,0.037840044231207653
3,3,0.04049782809008169
3,4,0.04135126021097364
3,5,0.04230187797596492
3,6,0.03724981971274467
3,7,0.028645248519775637
3,8,0.03849143613759359
3,9,0.04021454612403359
3,10,0.037925428509549795
3,11,0.0392295471129132
3,12,0.03255571002089753
3,13,0.043036302455474185
3,14,0.03636197848570955
3,15,0.03563613325791251
3,16,0.03485846014676723
3,17,0.03739846055362661
3,18,0.036223500348499256
3,19,0.041832006681046474
3,20,0.04464338468874276
4,1,0.04319813797065288
4,2,0.035987097758973456
4,3,0.04216741264110038
4,4,0.04374020201712315
4,5,0.03962906240443623
4,6,0.04550729835385258
4,7,0.04010977808102538
4,8,0.038836822386469974
4,9,0.038671804394123266
4,10,0.03607727441561123
4,11,0.032753550734147804
4,12,0.03242171123761835
4,13,0.04473098792753168
4,14,0.030099389840095477
4,15,0.04276733682774171
4,16,0.04055215578975157
4,17,0.03947930579686579
4,18,0.041848628799538774
4,19,0.03318631577240264
4,20,0.03766474243035079
5,1,0.037215077752144006
5,2,0.03942660226417274
5,3,0.04113548556543605
5,4,0.03512363024409307
5,5,0.0380714247478651
5,6,0.039699218539553514
5,7,0.037114531241168564
5,8,0.03599510195789259
5,9,0.04123316142265557
5,10,0.04155838357459975
5,11,0.038857948169057514
5,12,0.03493394177893101
5,13,0.04676765764162034
5,14,0.0315101149273622
5,15,0.04247011314130443
5,16,0.04103544895914937
5,17,0.03408373371373631
5,18,0.03533469179197414
5,19,0.03777100700539203
5,20,0.03897987094946278
6,1,0.036181263600726286
6,2,0.04203571780082671
6,3,0.04584354849788056
6,4,0.03903261017831104
6,5,0.036327456267265995
6,6,0.04473050241749984
6,7,0.040808592980390475
