X,Y,Value
24,96,0.02193637242978493
148,120,0.011898015062631547
90,15,0.023653150801784463
113,18,0.019283289924498664
136,97,0.025032680404070185
52,153,0.01828231307743963
177,160,0.015167947818905715
79,41,0.015152387404610407
48,114,0.02414740905657888
65,162,0.009092688345149846
12,8,0.023977516655487967
155,183,0.018096581504236552
153,134,0.023609467982739007
27,3,0.02146981981600642
147,97,0.016623504927219625
40,26,0.020369613821199083
143,199,0.010057760445831164
135,30,0.02631286533352104
64,90,0.016593547351144027
184,155,0.025759434063482158
114,57,0.01789177705637709
27,16,0.024476414895606893
91,28,0.011936772404702704
97,198,0.022646330685389612
198,10,0.022803879138123814
19,86,0.012023986150452417
153,58,0.01814630123573457
121,142,0.018037752659773688
26,149,0.02602011840945137
31,5,0.02014254065171563
54,23,0.006789576536188937
195,81,0.02001083781885037
94,6,0.022781450795488534
99,114,0.02252238194197458
20,42,0.025011021297722143
51,66,0.008031624844809251
128,39,0.01780402937060682
39,142,0.016388185464914103
59,69,0.022926637608197846
15,64,0.01432508227939443
91,133,0.025799706802080387
199,125,0.020094479963269282
40,199,0.0211550358067204
58,12,0.014224589613989386
104,185,0.016717983232128406
136,67,0.013804754961368479
13,188,0.017599740073400275
84,2,0.017431090585963496
136,149,0.028242518737316775
3,10,0.019702741467306547
178,1,0.02288556970930382
172,97,0.021645575300104487
189,137,0.02417666029437819
85,24,0.02429091067169328
134,1,0.019515996016304136
34,179,0.018222773280814973
144,165,0.006389357914116496
28,123,0.022730782485751274
111,87,0.026739418277948988
78,181,0.013223094676857021
17,151,0.026323343595245373
125,179,0.018870235770203934
145,17,0.01325666210094787
86,115,0.013652991825582791
145,193,0.027923181498896832
181,65,0.018919322873849984
72,102,0.015893096411364542
168,107,0.01638892258914788
134,85,0.013395702713262469
55,174,0.008507662016018975
128,159,0.021688853167999757
17,147,0.02621034010358343
110,53,0.020949210517123458
113,142,0.02400241266053487
12,6,0.01478453938409199
26,38,0.023825753769731364
110,21,0.011533525921999606
63,124,0.02311268870202883
60,183,0.01792884352273675
40,199,0.019725060196093963
117,150,0.01574073976331664
132,27,0.02331273655723954
62,189,0.019751489822165142
139,170,0.008738945888826073
11,57,0.003888779680628285
158,183,0.03236488132614584
152,96,0.033035173532504514
73,190,0.01767994952064069
143,62,0.01266336643635924
176,24,0.023961434999252254
194,36,0.016892516894806434
73,78,0.02066677559720265
87,131,0.013598166086261668
20,74,0.017920361659490344
45,127,0.020107141343519066
162,101,0.020840515200528657
111,127,0.026627604339165056
134,144,0.016480543600956896
101,56,0.020970427236808392
157,121,0.03657718724233805
94,181,0.023603113861272087
33,76,0.01707234099715742
58,185,0.02669332177167465
67,12,0.022541098126998046
130,146,0.011737483847801029
135,1,0.013819011088221433
79,196,0.020546894486922988
95,82,0.018585307961930052
192,170,0.020850900457381878
144,103,0.012419866373346309
141,145,0.02413059938886537
68,7,0.029598805253659134
136,48,0.014783249050936963
149,73,0.020727201591960905
182,160,0.011493273606973668
153,171,0.03406726386206638
144,183,0.012115963662821007
185,25,0.02225856168042009
55,66,0.024433660868702696
81,25,0.013421720444899286
114,68,0.024964463230173997
52,196,0.019257100386558042
140,199,0.014770945348801431
130,99,0.021397771182842258
4,110,0.027638235310829855
182,134,0.022450867744404048
33,39,0.023478606016468978
2,193,0.024391440005134244
78,99,0.012414706610589042
91,91,0.03426648307797782
164,137,0.022199492722644775
78,185,0.020488214154952323
4,196,0.017848488751157566
147,69,0.018382340240717988
196,73,0.015929231025568653
116,50,0.026456887582746773
57,84,0.00989216966490928
14,152,0.01952004341667704
73,168,0.012996661981108043
31,55,0.006079083499277008
135,111,0.02558325569171998
110,103,0.016118807133422747
20,176,0.01699240403153391
133,5,0.016455289535644933
67,7,0.0164255213383056
130,11,0.014847342602540312
37,168,0.019898840847347735
68,187,0.023691453390187214
46,123,0.016981050414182745
181,144,0.021738496098384845
64,155,0.022019848882873144
182,142,0.009564082010587453
37,124,0.017520159909518326
99,30,0.024104228982696117
151,149,0.021646505903949797
135,10,0.02108809842984819
68,130,0.02486276453799238
120,177,0.019737710119443922
49,196,0.024992051281053976
127,168,0.018212253950260916
11,144,0.015235297520929648
163,26,0.021664666490781265
54,141,0.024100669255287255
118,54,0.018418290052289194
151,62,0.028563383288304968
102,194,0.01866365180382764
192,183,0.008500289512235132
35,115,0.022339211661710785
193,130,0.01829127202827594
157,66,0.016031717042561275
147,63,0.017405364479823
98,78,0.022064703174617496
70,7,0.031720617919469514
73,196,0.00932134418924301
88,82,0.024207721192022812
105,32,0.011168587392229319
135,168,0.026324246086340902
51,161,0.025739185528115466
79,102,0.027075967172362114
99,60,0.016540553290362896
117,122,0.022742548590876367
125,61,0.01705271626863299
59,25,0.023686836016035155
104,44,0.021905545657151276
23,64,0.017702128827384943
53,143,0.033342954975624714
111,109,0.017065263172059128
27,144,0.027486883807240375
145,114,0.010510318122616496
6,116,0.01425070427880662
55,125,0.019384701312213724
26,40,0.013708971328824027
105,116,0.025204418369023776
180,94,0.017835430117275116
30,111,0.021288602826880866
83,155,0.0235479850149106
87,19,0.01266872473359775
44,13,0.03356270150169968
143,128,0.017166845675913856
174,141,0.019160723211921
116,155,0.02332047940297511
3,175,0.014596170691978792
55,183,0.01671772532154526
173,166,0.021576670856098535
127,175,0.02237184733745433
106,12,0.021509268690507018
188,195,0.0261898384798783
124,49,0.014315059287472032
25,147,0.01846218146247758
51,46,0.023891258817068727
168,146,0.010519247458703113
134,165,0.018123892157789884
37,37,0.029381268564294096
55,32,0.02072218194028895
124,127,0.01599553579901683
183,114,0.022751623572779125
77,37,0.012735182219765438
55,5,0.017594492884634598
17,164,0.01867712315661603
57,17,0.005625918626925335
199,178,0.011417446677121468
93,174,0.018676816855099202
157,145,0.023026180635494532
146,188,0.02396256551982779
22,101,0.016907196624015564
163,184,0.00790161466276444
133,140,0.02293667693806583
72,129,0.021521313963283814
186,26,0.028606780978459836
133,41,0.022720006744579527
177,127,0.025490613981109637
100,121,0.005845795066888123
22,98,0.011200923930255504
163,195,0.009453480088179944
100,192,0.01613753604230834
21,63,0.017270631359650814
22,181,0.012497550095537515
6,157,0.016241017105858922
124,94,0.021511722201161498
65,173,0.029948366869048525
47,56,0.024511706040288933
145,79,0.03053813150859576
130,64,0.025913321975166645
145,178,0.012968719684336494
80,168,0.02215185479708472
67,169,0.0270155668156207
141,44,0.024731685880973592
176,5,0.01898339696661026
177,137,0.016977610461717304
60,132,0.01623644822672781
171,19,0.019609227875405165
135,90,0.018146302591162896
85,136,0.022447837218242693
147,79,0.026466067578775048
