X,Y,Value
11,54,0.02017755228717882
137,41,0.019281613322390482
49,37,0.018730842237753273
70,187,0.014914410577780318
8,27,0.016675526720096957
94,58,0.017024649757878884
176,163,0.028767385887282858
178,66,0.012836931818932494
64,151,0.02755756653480079
22,159,0.019192592488628316
38,146,0.026607713416581025
176,94,0.020435731739426675
146,144,0.0290046522957144
10,131,0.015408938287289831
109,19,0.018244204921009068
150,122,0.01708704296896548
20,9,0.021152498666209864
30,117,0.01751750650019859
149,53,0.02472045748152535
44,16,0.023294115318590415
55,192,0.02716082276366153
147,2,0.02471541310497683
14,107,0.0197809865299232
168,38,0.03889490981319364
104,105,0.02968580681339428
65,17,0.02184431936433972
196,47,0.03424022747913675
38,49,0.021899616526126195
169,152,0.027578514160629
184,188,0.025182395250098126
158,125,0.026152726466964857
137,58,0.026520948977974145
137,126,0.008376795444910047
132,61,0.00957563191976659
190,98,0.01711896103083173
182,170,0.01160057421652165
77,153,0.010581336182245295
73,145,0.012686873510895598
21,199,0.026760134841663133
112,70,0.03346499625859031
178,17,0.01897311971638186
78,173,0.014156906055089185
186,44,0.015265771452379001
31,22,0.01638809837269736
24,84,0.02328719369820852
83,101,0.020974923814039283
46,42,0.01810634491413668
13,102,0.015976347264215617
186,148,0.019860296069786648
196,74,0.020639916668333112
73,9,0.029241153869909706
7,13,0.014741845009602097
55,41,0.01490112898578041
176,127,0.024076848704859405
80,12,0.013975719686021303
63,196,0.013940504823383892
56,39,0.027969976044765466
121,108,0.014329356050372739
17,197,0.031213006196104634
63,139,0.024706806341932758
138,165,0.022522371494394844
200,72,0.021476618313688915
105,134,0.019748003665390448
28,145,0.022105254077461094
135,54,0.02675306120014284
5,164,0.025801019572733404
19,58,0.012105468774692629
135,104,0.009453089531061151
60,67,0.004474078499866554
8,136,0.01953490256783505
186,94,0.015122863009393696
158,46,0.014275243334359223
60,159,0.029593617802920004
139,192,0.016722234310441987
25,59,0.022422672436351845
63,175,0.02977972124314199
115,102,0.021592486796622734
105,79,0.025936667795653873
101,136,0.018232399527379716
111,185,0.022437967868596538
69,43,0.031645812191127526
23,62,0.0200036036692774
138,123,0.02927838789298287
163,82,0.016054227427386554
49,108,0.017885257623847444
164,173,0.02323412070191732
69,133,0.022504200385490655
106,27,0.019947536864094215
47,9,0.015279105437296433
9,156,0.021171200173594428
37,194,0.03039138507252416
39,122,0.014936454995301305
25,130,0.01136388056438479
10,171,0.021813007364523736
62,123,0.015710031813236307
12,27,0.025979050611791205
30,127,0.019627777004603227
197,114,0.01519242004320621
135,135,0.031381150263937854
197,86,0.014708199801656455
70,140,0.024514004883581728
86,48,0.02302353225573754
113,198,0.01987310567017687
189,162,0.017264039848664252
169,68,0.019094956198650658
50,159,0.01889079649497848
39,16,0.01828913367441011
180,89,0.02061472668761583
171,196,0.024051530627099263
86,185,0.023567216798942026
138,59,0.021073834857683795
155,178,0.021621356168235677
138,55,0.020908115797160502
185,7,0.016442352992711105
139,29,0.023928957430784218
169,185,0.012953426594839015
32,100,0.03959020761752268
42,146,0.026468197448288037
118,42,0.026677561460489878
72,102,0.014775564255336038
35,153,0.012538936870015565
27,48,0.031029122408071767
57,74,0.019555835087452185
123,185,0.011140175436356693
167,33,0.01665702455628108
115,32,0.03294766564129968
143,49,0.017966507866178833
36,28,0.021393746007374904
143,177,0.014375371498793315
141,170,0.026326290267544353
196,136,0.02316039878990626
89,32,0.02712784124608835
17,12,0.030632854952934607
121,111,0.025590422822266784
88,187,0.012513993755419672
110,180,0.023646101533981802
86,172,0.026484783688739032
93,16,0.015096954027848788
98,42,0.019371295966116444
109,92,0.023844117636594206
8,107,0.02235417603144199
110,33,0.013931877190420675
61,56,0.02446897431796581
116,152,0.017992724088870524
26,94,0.012388720504269998
131,72,0.022677660559205885
170,60,0.01266538564020325
22,121,0.018850015994063364
47,189,0.033305491043627664
26,40,0.026333897521312825
86,14,0.025597567131910248
6,157,0.01916630807693618
177,80,0.021593067870884136
