X,Y,Value
109,21,0.0414048727094046
59,5,0.027845236854989137
171,11,0.027647315546903483
112,80,0.033527078021663034
90,101,0.023707528406672798
19,156,0.032405663837196945
185,27,0.027226620241658245
180,2,0.024461081040258955
167,46,0.045346062870534866
94,16,0.032415783201023014
134,170,0.02750571113880306
120,58,0.03789268149317661
12,156,0.028597097223940614
36,53,0.030805785973558934
83,96,0.025840632479175063
8,30,0.03642049360385548
97,166,0.03913436640973854
6,125,0.041188544568916435
68,135,0.026374821305390567
21,59,0.031037554444338995
128,88,0.03639377005813089
36,115,0.031219997676087064
93,62,0.02637610773044012
125,96,0.03612364936443675
67,61,0.033329777219769756
20,121,0.03564755158649803
199,193,0.020473940715253224
117,37,0.026864090015707817
74,62,0.024161095879127275
31,191,0.021889554188930457
30,137,0.028102765570740287
11,85,0.03336629053592865
123,68,0.032575584597033524
59,140,0.032003248577828894
200,176,0.02956410279620625
142,85,0.03195039642394927
18,33,0.029607886452048194
96,92,0.03964801427319055
13,145,0.03606196876968179
70,30,0.03223518626950969
144,197,0.0266137656034566
65,100,0.034654735511359336
71,77,0.023215030430699085
38,154,0.03539547958224811
155,158,0.030278000598143878
117,25,0.041081586725594046
52,102,0.048686824660934595
84,27,0.027577587933866173
42,139,0.02288550716028613
24,136,0.027378922239795923
10,124,0.025020694619938097
53,188,0.027547595402797977
109,3,0.02771666790247309
136,21,0.029839171339510494
198,52,0.0164720023599655
57,58,0.02860249692590585
60,108,0.029514744451652985
19,119,0.024799083426926414
12,81,0.04269514760979633
129,25,0.031560722901757446
71,13,0.03230403264825855
183,173,0.019724940817494593
51,26,0.03374099585140257
175,26,0.03463527671786744
96,130,0.028974749023286395
171,28,0.031517991358091565
64,161,0.034033484931233385
8,175,0.025455982828099057
83,67,0.03400597944225929
107,38,0.023430491031597965
69,104,0.028670166608316314
91,40,0.03373236886630093
94,14,0.028526178774855634
56,127,0.03437487559933843
127,144,0.03550307927427574
2,16,0.032897337438030645
187,76,0.04028288359349619
164,5,0.030589659236002265
169,45,0.02617603791866166
193,103,0.037645716171365945
114,188,0.035576385162907384
