X,Y,Value
143,11,0.03331529617952184
9,166,0.04028481107464372
35,173,0.03304193812401346
176,129,0.03595843675385044
33,140,0.02815792285490067
170,37,0.031074400193185504
64,172,0.03860882008649005
180,170,0.03718048818644658
52,153,0.0322680914331559
43,148,0.04161726680486456
168,177,0.030570999735384272
8,145,0.038920561445490415
112,70,0.03259544879886113
51,41,0.02662497197656547
69,6,0.04222112624181868
155,125,0.042978188687992074
141,193,0.03828411520232075
96,123,0.03459800171405263
38,174,0.03916512180378039
2,161,0.032239342184487256
187,53,0.03439966105665504
118,36,0.034517845073009694
155,158,0.03554063702611278
54,76,0.0397116749068407
110,130,0.036556501747194846
179,14,0.04076875075616353
127,119,0.03427838648797495
23,13,0.034981786016743774
173,140,0.034081790255325345
31,186,0.02695413428600409
150,130,0.034633609013880955
102,123,0.032249845811522966
14,188,0.03156151961437672
154,32,0.041162707577245466
62,128,0.030482257928339793
187,170,0.03515023052244831
20,37,0.028387514228547593
113,90,0.03356212662995499
14,23,0.03753296510339499
41,143,0.040669415563765805
85,124,0.028980068603987184
55,181,0.035788696566483376
79,104,0.03493739675728535
153,4,0.03200315537961139
26,55,0.04897944748651092
182,110,0.04059264990606994
164,64,0.032493338003896685
76,184,0.04095406207306524
120,56,0.033996908901181434
124,171,0.039695675693113094
66,82,0.028851726696589322
30,51,0.03948380640017618
135,53,0.03481171361656624
32,95,0.03926000746659698
117,16,0.03009555735412272
78,28,0.041138769777352424
78,188,0.03785218634417987
32,82,0.02204339662002134
12,48,0.026326976433008964
124,148,0.03146762373338237
167,98,0.034436521065917915
131,21,0.03133715331276641
17,139,0.030232123007348663
156,100,0.034732076759484774
112,4,0.04662658562457827
157,168,0.027735763758269773
83,103,0.03778695536473781
9,86,0.029944880079464158
105,37,0.04235884507808351
90,11,0.0379460030586058
2,77,0.029489705147895527
5,39,0.03930844513014508
27,103,0.0376848148466466
2,13,0.02667379785616994
154,190,0.031210034031261043
200,47,0.03264559270881359
138,107,0.036346995476088724
168,49,0.030324313025018715
18,194,0.023910402533606337
4,21,0.04026121600025787
25,43,0.03196545020652068
138,188,0.03243498330615442
91,181,0.037246426795694364
170,20,0.029877884265774354
193,86,0.029109407167621174
83,193,0.044125567093978545
25,15,0.025546296669391805
80,177,0.03899641645562684
70,189,0.03488103968564978
106,53,0.04199812569626749
102,178,0.037342806920940545
7,142,0.027752053395785643
83,60,0.026705183422038637
169,32,0.030345278721886526
110,136,0.033465757042178704
55,9,0.04616258512058632
124,115,0.04513586737296443
199,125,0.029508618346078513
91,22,0.03450716496589618
52,170,0.03653620153841619
11,126,0.03844444229525259
112,13,0.03738220124397051
101,32,0.02888161869607431
73,102,0.032056177804539475
127,54,0.03604777411792641
28,71,0.03830237768787263
125,2,0.039529008151533415
18,144,0.029966203930595705
60,90,0.04344949001523239
196,176,0.03302848599258826
92,175,0.02613881648320423
198,12,0.04248590342294187
171,190,0.031164652610058456
108,166,0.027194395183567487
3,16,0.025238769298592603
89,193,0.030230222433214805
74,51,0.04001127568116937
175,200,0.043852479495350906
196,181,0.03482851959470567
182,33,0.04159053618848723
59,158,0.04378812911153039
144,105,0.026830459239012228
193,101,0.034758470429785714
36,188,0.03624639015328783
107,12,0.03649720348245056
135,21,0.0389946387093402
69,119,0.03602417631313705
137,62,0.02792653574857297
71,94,0.03788981254353781
21,19,0.036295213743484794
119,79,0.03695048401718501
46,64,0.037015178890257065
39,41,0.04034031947040217
194,119,0.03901504992313815
184,30,0.03766717243666952
1,72,0.03165379378638161
167,1,0.03388026185216802
161,120,0.03306857315371169
111,180,0.02858753889195824
107,31,0.03127561226591685
8,23,0.03149985690103685
79,147,0.04251222438513381
12,102,0.027708177240838596
157,3,0.033963764679167216
190,163,0.03221623177317017
2,10,0.03413094249504142
197,82,0.02916747462335772
108,21,0.03502361747856073
108,113,0.037862969050079805
96,112,0.030821765703080373
98,134,0.03798415802654944
192,16,0.032619373592123434
121,67,0.02802674970157524
113,21,0.03138309505052144
143,162,0.044764054196541336
54,53,0.039533484587043505
127,116,0.025351075503893688
35,30,0.03705583951189253
100,146,0.04135342689009722
189,38,0.044140134210747965
99,36,0.036767967105535405
54,24,0.03951123893369503
134,106,0.03385725515780224
19,14,0.024655970268222333
32,14,0.04505080860787311
60,175,0.033332383928932174
98,181,0.038820644412616755
86,132,0.0323915060528466
106,64,0.04265561386916327
125,54,0.035104521597162174
43,44,0.04106207410802558
111,30,0.025326028082442987
137,157,0.03069856336677532
178,96,0.03984278474611742
108,78,0.0348321065363117
152,129,0.03099514931935386
85,10,0.03816125817506389
158,45,0.036854575454448396
121,69,0.03880433714262715
20,114,0.03355112088621293
152,118,0.03676124835044449
61,198,0.04292322867699589
134,191,0.03904235028523765
32,142,0.049119625256447544
89,138,0.018969912515078142
162,158,0.03241028991121995
48,5,0.039757873014929473
125,200,0.04170201670898978
82,106,0.024753983111723797
154,135,0.03866757733903848
82,183,0.034025415591266844
92,5,0.041782250272441764
90,149,0.03703836736887597
76,101,0.030334303476404662
173,171,0.0319642616753584
20,141,0.03143003453297261
156,38,0.036151434953951435
26,60,0.030252265622059325
81,110,0.03421368080809165
129,90,0.02734240722092041
198,154,0.04234893348417756
8,16,0.050465485297527465
174,15,0.02579968311101491
177,10,0.02772557611708498
165,148,0.03214503975894131
18,86,0.028356886111125072
22,108,0.03442780799435491
111,180,0.03146535727433665
143,119,0.029912296107099164
126,16,0.046569063138685966
125,11,0.04030187640535171
8,100,0.039061854013209545
107,116,0.03971309315379558
172,14,0.03597285242529996
194,119,0.033303710534614984
135,190,0.032033228242419894
102,132,0.04320257316403016
164,182,0.03562221457060125
185,122,0.032173163162197344
187,34,0.03897470151804481
53,71,0.03630085370961818
125,65,0.031361400339302306
102,180,0.040167976374895234
99,98,0.04059600177240027
132,50,0.03674475506514079
7,54,0.04237927044762921
175,120,0.03724202928665393
117,147,0.032823520204033334
29,165,0.0313572077308575
5,200,0.043865965556294496
81,189,0.02369332570108897
199,115,0.027694329325730717
134,168,0.038957671967031836
58,173,0.03995306268776162
6,49,0.03002572049628044
156,29,0.03664554737846056
177,182,0.03891674681338693
165,117,0.04531776569946694
122,61,0.035739566361409285
101,136,0.02723164574118571
187,128,0.033922614178749595
22,164,0.036745039660245525
166,4,0.036353081841949283
98,107,0.02390576327032668
127,10,0.038382758208033954
86,174,0.02941657759921145
39,175,0.034415923267966476
193,82,0.03126169416407738
149,155,0.03680606042683487
50,73,0.03354840275050172
58,47,0.03399540221386083
146,167,0.03615255523028012
52,88,0.0364374588140864
4,102,0.03709420593831724
119,154,0.03888756180595337
179,25,0.03276429301837544
183,57,0.042689073537063076
120,10,0.027482427898527416
167,158,0.03441722077965985
24,157,0.03729872498998194
86,135,0.03872453265020894
40,145,0.038604684861097756
118,110,0.03353631532944051
65,17,0.039706581331755815
87,138,0.03779840045392785
90,54,0.02468373297978326
114,175,0.04577582160194812
